"","Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","loc","bp","corsign","ENTREZID"
"7707",7707,"ILMN_1674678","RBMY1D","RNA binding motif protein, Y-linked, family 1, member D (RBMY1D), mRNA.","ChrY: 22.448051",6.826,"N/A","N/A","N/A",-0.249,145,0.002555,"--","--","Y",22.448051,"-1","378949"
"7708",7708,"ILMN_1662130","LOC730316","similar to Nuclear envelope pore membrane protein POM 121 (Pore membrane protein of 121 kDa) (P145) (LOC730316), mRNA.","ChrUn: 1.000000",12.277,"N/A","N/A","N/A",-0.249,145,0.002557,"--","--","NULL",NA,"-1","730316"
"7710",7710,"ILMN_1662470","FAM241B","chromosome 10 open reading frame 35 (C10orf35), mRNA.","Chr10: 71.063149",10.073,"N/A","N/A","N/A",-0.249,145,0.002561,"--","--","10",71.063149,"-1","219738"
"7711",7711,"ILMN_1712221","LCMT1","leucine carboxyl methyltransferase 1 (LCMT1), transcript variant 1, mRNA.","Chr16: 25.096856",10.512,"N/A","N/A","N/A",-0.249,145,0.002561,"0.38800000000000001","-0.17199999999999999","16",25.096856,"-1","51451"
"7713",7713,"ILMN_1662952","ZNF687","zinc finger protein 687 (ZNF687), mRNA.","Chr1: 149.530766",7.086,"N/A","N/A","N/A",-0.249,145,0.002564,"--","--","1",149.530766,"-1","57592"
"7714",7714,"ILMN_1688117","CT45A3","cancer/testis antigen CT45-3 (CT45-3), mRNA.","ChrX: 134.711222",7.008,"N/A","N/A","N/A",-0.249,145,0.002566,"--","--","X",134.711222,"-1","441519"
"7715",7715,"ILMN_1673605","PRSS57 /// KLK10","protease, serine-like 1 (PRSSL1), mRNA.","Chr19: 0.636777",6.872,"N/A","N/A","N/A",-0.249,145,0.002572,"--","-9.4E-2","19",0.636777,"-1","400668"
"7716",7716,"ILMN_1663179","PROCA1","proline-rich cyclin A1-interacting protein (PROCA1), mRNA.","Chr17: 24.054749",7.195,"N/A","N/A","N/A",-0.249,145,0.002572,"--","--","17",24.054749,"-1","147011"
"7717",7717,"ILMN_1812452","S1PR2","endothelial differentiation, sphingolipid G-protein-coupled receptor, 5 (EDG5), mRNA.","Chr19: 10.195706",6.881,"N/A","N/A","N/A",-0.249,145,0.002573,"0.42899999999999999","0.23899999999999999","19",10.195706,"-1","9294"
"7718",7718,"ILMN_1753083","LOC402573","hypothetical LOC402573 (LOC402573), mRNA.","Chr7: 99.892264",7.615,"N/A","N/A","N/A",0.249,145,0.002575,"--","--","7",99.892264,"1","402573"
"7719",7719,"ILMN_1762410","SLC22A2","solute carrier family 22 (organic cation transporter), member 2 (SLC22A2), transcript variant 1, mRNA.","Chr6: 160.558291",6.866,"N/A","N/A","N/A",-0.249,145,0.002577,"--","0.34699999999999998","6",160.558291,"-1","6582"
"7720",7720,"ILMN_1664499","PLEKHG7","FLJ46688 protein (FLJ46688), mRNA.","Chr12: 91.689950",6.969,"N/A","N/A","N/A",-0.249,145,0.002577,"--","--","12",91.68995,"-1","440107"
"7721",7721,"ILMN_1750306","GRIA1","glutamate receptor, ionotropic, AMPA 1 (GRIA1), mRNA.","Chr5: 153.170963",6.944,"N/A","N/A","N/A",-0.248,145,0.00258,"0.43","-0.17899999999999999","5",153.170963,"-1","2890"
"7722",7722,"ILMN_1803870","CDK16","PCTAIRE protein kinase 1 (PCTK1), transcript variant 2, mRNA.","ChrX: 46.962876",6.928,"N/A","N/A","N/A",-0.248,145,0.002581,"0.33400000000000002","0.11600000000000001","X",46.962876,"-1","5127"
"7723",7723,"ILMN_1784834","OR52E6","olfactory receptor, family 52, subfamily E, member 6 (OR52E6), mRNA.","Chr11: 5.818808",7.033,"N/A","N/A","N/A",-0.248,145,0.002582,"--","--","11",5.818808,"-1","390078"
"7724",7724,"ILMN_1657141","FMR1NB","fragile X mental retardation 1 neighbor (FMR1NB), mRNA.","ChrX: 146.897882",6.903,"N/A","N/A","N/A",-0.248,145,0.002582,"0.19800000000000001","-0.35799999999999998","X",146.897882,"-1","158521"
"7725",7725,"ILMN_1729339","LOC401072","hypothetical gene supported by AK125942 (LOC401072), mRNA.","Chr3: 70.746236",6.932,"N/A","N/A","N/A",-0.248,145,0.002584,"--","--","3",70.746236,"-1","401072"
"7727",7727,"ILMN_1736623","NCKIPSD","NCK interacting protein with SH3 domain (NCKIPSD), transcript variant 2, mRNA.","Chr3: 48.686376",8.773,"N/A","N/A","N/A",-0.248,145,0.002587,"0.32800000000000001","8.3000000000000004E-2","3",48.686376,"-1","51517"
"7728",7728,"ILMN_1667018","ACE2","angiotensin I converting enzyme (peptidyl-dipeptidase A) 2 (ACE2), mRNA.","ChrX: 15.489259",7.025,"N/A","N/A","N/A",-0.248,145,0.002587,"0.52700000000000002","0.128","X",15.489259,"-1","59272"
"7729",7729,"ILMN_1755674","EDDM3A","family with sequence similarity 12, member A (FAM12A), mRNA.","Chr14: 20.285602",6.873,"N/A","N/A","N/A",-0.248,145,0.00259,"--","--","14",20.285602,"-1","10876"
"7730",7730,"ILMN_1810540","SDK1","sidekick homolog 1 (chicken) (SDK1), transcript variant 2, mRNA.","ChrUn: 1.000000",6.993,"N/A","N/A","N/A",-0.248,145,0.002591,"--","5.5E-2","7",3.301,"-1","221935"
"7731",7731,"ILMN_1779333","MSRB3","methionine sulfoxide reductase B3 (MSRB3), transcript variant 2, mRNA.","Chr12: 63.988619",6.846,"N/A","N/A","N/A",0.248,145,0.002593,"0.36299999999999999","-0.217","12",63.988619,"1","253827"
"7732",7732,"ILMN_1761411","MCMBP","chromosome 10 open reading frame 119 (C10orf119), mRNA.","Chr10: 121.578995",7.068,"N/A","N/A","N/A",-0.248,145,0.002594,"--","--","10",121.578995,"-1","79892"
"7733",7733,"ILMN_1807088","TTC33","tetratricopeptide repeat domain 33 (TTC33), mRNA.","ChrUn: 1.000000",7.183,"N/A","N/A","N/A",-0.248,145,0.002597,"--","0.13","5",40.512,"-1","23548"
"7734",7734,"ILMN_1729842","C11orf42","chromosome 11 open reading frame 42 (C11orf42), mRNA.","Chr11: 6.188443",6.989,"N/A","N/A","N/A",-0.248,145,0.002599,"--","--","11",6.188443,"-1","160298"
"7735",7735,"ILMN_1811278","RNF186","ring finger protein 186 (RNF186), mRNA.","Chr1: 20.013374",6.989,"N/A","N/A","N/A",-0.248,145,0.0026,"--","0.312","1",20.013374,"-1","54546"
"7736",7736,"ILMN_1655052","TRNT1","tRNA nucleotidyl transferase, CCA-adding, 1 (TRNT1), transcript variant 1, mRNA.","Chr3: 3.165863",7.048,"N/A","N/A","N/A",-0.248,145,0.002601,"--","-0.46200000000000002","3",3.165863,"-1","51095"
"7737",7737,"ILMN_1768049","FOXP3","forkhead box P3 (FOXP3), mRNA.","ChrX: 48.994674",7.072,"N/A","N/A","N/A",-0.248,145,0.002603,"0.26800000000000002","0.36299999999999999","X",48.994674,"-1","50943"
"7738",7738,"ILMN_1804611","TMEM263","chromosome 12 open reading frame 23 (C12orf23), mRNA.","Chr12: 105.891706",7.314,"N/A","N/A","N/A",-0.248,145,0.002603,"--","--","12",105.891706,"-1","90488"
"7739",7739,"ILMN_1750859","CNGB3","cyclic nucleotide gated channel beta 3 (CNGB3), mRNA.","ChrUn: 1.000000",6.823,"N/A","N/A","N/A",-0.248,145,0.002603,"0.27600000000000002","7.2999999999999995E-2","8",86.554,"-1","54714"
"7740",7740,"ILMN_1740706","PMP2","peripheral myelin protein 2 (PMP2), mRNA.","Chr8: 82.515289",16.825,"N/A","N/A","N/A",0.248,145,0.002605,"0.3","8.7999999999999995E-2","8",82.515289,"1","5375"
"7741",7741,"ILMN_1671108","PIKFYVE","phosphatidylinositol-3-phosphate/phosphatidylinositol 5-kinase, type III (PIP5K3), transcript variant 2, mRNA.","ChrUn: 1.000000",6.937,"N/A","N/A","N/A",-0.248,145,0.002606,"0.39100000000000001","-0.377","2",208.266,"-1","200576"
"7742",7742,"ILMN_1711210","ATN1","atrophin 1 (ATN1), transcript variant 1, mRNA.","Chr12: 6.903893",6.911,"N/A","N/A","N/A",-0.248,145,0.002606,"0.433","0.128","12",6.903893,"-1","1822"
"7743",7743,"ILMN_1765000","ZSCAN20","zinc finger and SCAN domain containing 20 (ZSCAN20), mRNA.","Chr1: 33.734342",6.884,"N/A","N/A","N/A",-0.248,145,0.002607,"--","-0.54700000000000004","1",33.734342,"-1","7579"
"7744",7744,"ILMN_1768877","CCDC7","coiled-coil domain containing 7 (CCDC7), transcript variant 1, mRNA.","Chr10: 32.775493",7.014,"N/A","N/A","N/A",-0.248,145,0.002612,"--","-0.17399999999999999","10",32.775493,"-1","79741"
"7745",7745,"ILMN_1748981","KLK3","kallikrein-related peptidase 3 (KLK3), transcript variant 3, mRNA.","Chr19: 56.054959",6.828,"N/A","N/A","N/A",-0.248,145,0.002614,"--","--","19",56.054959,"-1","354"
"7748",7748,"ILMN_1713411","LINC00467","chromosome 1 open reading frame 97 (C1orf97), mRNA.","Chr1: 209.666216",7.076,"N/A","N/A","N/A",0.248,145,0.002618,"--","--","1",209.666216,"1","84791"
"7750",7750,"ILMN_1724431","RSRC2","arginine/serine-rich coiled-coil 2 (RSRC2), transcript variant 1, mRNA.","Chr12: 121.555925",9.977,"N/A","N/A","N/A",0.248,145,0.002625,"--","-0.23400000000000001","12",121.555925,"1","65117"
"7752",7752,"ILMN_1705861","AP1M2","adaptor-related protein complex 1, mu 2 subunit (AP1M2), mRNA.","Chr19: 10.544645",6.919,"N/A","N/A","N/A",-0.248,145,0.002627,"0.35499999999999998","-0.122","19",10.544645,"-1","10053"
"7754",7754,"ILMN_1727353","RBM38","RNA binding motif protein 38 (RBM38), transcript variant 1, mRNA.","Chr20: 55.417557",6.955,"N/A","N/A","N/A",-0.248,145,0.002628,"0.252","-7.3999999999999996E-2","20",55.417557,"-1","55544"
"7755",7755,"ILMN_1651373","RHD","Rh blood group, D antigen (RHD), mRNA.","Chr1: 25.505757",6.945,"N/A","N/A","N/A",-0.248,145,0.002628,"--","8.9999999999999993E-3","1",25.505757,"-1","6007"
"7756",7756,"ILMN_1766110","PHF6","PHD finger protein 6 (PHF6), transcript variant 3, mRNA.","ChrX: 133.375288",6.879,"N/A","N/A","N/A",0.248,145,0.002628,"0.29399999999999998","3.9E-2","X",133.375288,"1","84295"
"7757",7757,"ILMN_1799575","IL19","interleukin 19 (IL19), transcript variant 1, mRNA.","Chr1: 205.082797",6.841,"N/A","N/A","N/A",-0.248,145,0.00263,"0.40400000000000003","-0.13900000000000001","1",205.082797,"-1","29949"
"7758",7758,"ILMN_1686895","LGR4","leucine-rich repeat-containing G protein-coupled receptor 4 (LGR4), mRNA.","Chr11: 27.344472",8.062,"N/A","N/A","N/A",0.248,145,0.00263,"0.46400000000000002","9.5000000000000001E-2","11",27.344472,"1","55366"
"7759",7759,"ILMN_1797972","LOC130951","hypothetical protein BC014602 (LOC130951), mRNA.","Chr2: 74.638871",6.946,"N/A","N/A","N/A",-0.248,145,0.002631,"0.26400000000000001","--","2",74.638871,"-1","130951"
"7761",7761,"ILMN_1698653","ODF2","outer dense fiber of sperm tails 2 (ODF2), transcript variant 2, mRNA.","Chr9: 130.296782",7.264,"N/A","N/A","N/A",-0.248,145,0.002635,"0.36499999999999999","-0.623","9",130.296782,"-1","4957"
"7762",7762,"ILMN_1664383","H1FX.AS1","chromosome 3 open reading frame 47 (C3orf47), mRNA.","Chr3: 130.524897",6.966,"N/A","N/A","N/A",-0.248,145,0.002638,"--","--","3",130.524897,"-1","339942"
"7763",7763,"ILMN_1702221","MCM8","MCM8 minichromosome maintenance deficient 8 (S. cerevisiae) (MCM8), transcript variant 2, mRNA.","Chr20: 5.879674",6.92,"N/A","N/A","N/A",-0.248,145,0.002639,"0.23499999999999999","0.38100000000000001","20",5.879674,"-1","84515"
"7764",7764,"ILMN_1696339","ZIC2","Zic family member 2 (odd-paired homolog, Drosophila) (ZIC2), mRNA.","Chr13: 99.436571",10.217,"N/A","N/A","N/A",-0.248,145,0.002639,"--","-0.14899999999999999","13",99.436571,"-1","7546"
"7765",7765,"ILMN_1786189","NIFK","MKI67 (FHA domain) interacting nucleolar phosphoprotein (MKI67IP), mRNA.","Chr2: 122.201349",9.486,"N/A","N/A","N/A",0.248,145,0.002643,"0.25800000000000001","-0.14099999999999999","2",122.201349,"1","84365"
"7766",7766,"ILMN_1729832","LOC653994","similar to eukaryotic translation initiation factor 4H isoform 2, transcript variant 5 (LOC653994), mRNA.","ChrUn: 1.000000",6.878,"N/A","N/A","N/A",0.248,145,0.002644,"--","--","7",74.174,"1","7458"
"7767",7767,"ILMN_1688160","WDR27","WD repeat domain 27 (WDR27), mRNA.","Chr6: 169.599426",7.326,"N/A","N/A","N/A",0.248,145,0.002646,"--","-0.63700000000000001","6",169.599426,"1","253769"
"7768",7768,"ILMN_1742040","GDPD4","glycerophosphodiester phosphodiesterase domain containing 4 (GDPD4), mRNA.","Chr11: 76.605461",6.987,"N/A","N/A","N/A",-0.248,145,0.002648,"0.27700000000000002","-0.45100000000000001","11",76.605461,"-1","220032"
"7769",7769,"ILMN_1782389","LAD1","ladinin 1 (LAD1), mRNA.","Chr1: 199.617021",6.872,"N/A","N/A","N/A",-0.248,145,0.002648,"0.29699999999999999","5.5E-2","1",199.617021,"-1","3898"
"7770",7770,"ILMN_1756918","AMZ2P1","hypothetical protein FLJ32065 (FLJ32065), mRNA.","Chr17: 60.393877",6.956,"N/A","N/A","N/A",-0.248,145,0.002649,"--","--","17",60.393877,"-1","201283"
"7771",7771,"ILMN_1685624","NPM3","nucleophosmin/nucleoplasmin, 3 (NPM3), mRNA.","Chr10: 103.531254",6.924,"N/A","N/A","N/A",-0.248,145,0.002649,"0.254","-0.28000000000000003","10",103.531254,"-1","10360"
"7772",7772,"ILMN_1796288","COL5A3","collagen, type V, alpha 3 (COL5A3), mRNA.","ChrUn: 1.000000",7.322,"N/A","N/A","N/A",-0.248,145,0.002655,"0.28699999999999998","0.442","19",9.96,"-1","50509"
"7773",7773,"ILMN_1689473","ATP6V1H","ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H (ATP6V1H), transcript variant 3, mRNA.","Chr8: 54.917988",6.99,"N/A","N/A","N/A",-0.248,145,0.002656,"--","0.127","8",54.917988,"-1","51606"
"7774",7774,"ILMN_1749147","NPHS1","nephrosis 1, congenital, Finnish type (nephrin) (NPHS1), mRNA.","Chr19: 41.009091",7.052,"N/A","N/A","N/A",-0.248,145,0.002656,"0.42399999999999999","0.26","19",41.009091,"-1","4868"
"7775",7775,"ILMN_1752574","LEAP2","liver-expressed antimicrobial peptide 2 (LEAP-2), mRNA.","Chr5: 132.237228",6.965,"N/A","N/A","N/A",-0.248,145,0.00266,"0.36799999999999999","--","5",132.237228,"-1","116842"
"7777",7777,"ILMN_1728972","PIMREG","family with sequence similarity 64, member A (FAM64A), mRNA.","Chr17: 6.294796",6.897,"N/A","N/A","N/A",-0.248,145,0.002662,"0.25900000000000001","--","17",6.294796,"-1","54478"
"7778",7778,"ILMN_1762887","KLHL40","kelch repeat and BTB (POZ) domain containing 5 (KBTBD5), mRNA.","Chr3: 42.708551",6.966,"N/A","N/A","N/A",-0.248,145,0.002663,"--","-1.6E-2","3",42.708551,"-1","131377"
"7779",7779,"ILMN_1712396","GJA9","gap junction protein, alpha 9, 36kDa (GJA9), mRNA.","Chr15: 32.832054",6.88,"N/A","N/A","N/A",-0.248,145,0.002664,"0.33500000000000002","-0.218","15",32.832054,"-1","57369"
"7781",7781,"ILMN_1696709","TADA2A","transcriptional adaptor 2 (ADA2 homolog, yeast)-like (TADA2L), transcript variant 2, mRNA.","Chr17: 32.899759",6.899,"N/A","N/A","N/A",-0.248,145,0.002666,"--","-9.2999999999999999E-2","17",32.899759,"-1","6871"
"7782",7782,"ILMN_1762321","XYLT1","xylosyltransferase I (XYLT1), mRNA.","ChrUn: 1.000000",6.939,"N/A","N/A","N/A",-0.248,145,0.002666,"--","-0.21299999999999999","16",17.102,"-1","64131"
"7783",7783,"ILMN_1695119","TAF1C","TATA box binding protein (TBP)-associated factor, RNA polymerase I, C, 110kDa (TAF1C), transcript variant 1, mRNA.","Chr16: 82.776108",6.923,"N/A","N/A","N/A",0.248,145,0.002667,"--","-0.44800000000000001","16",82.776108,"1","9013"
"7785",7785,"ILMN_1717904","SORBS3","sorbin and SH3 domain containing 3 (SORBS3), transcript variant 1, mRNA.","Chr8: 22.477950",6.857,"N/A","N/A","N/A",-0.248,145,0.002669,"--","-0.377","8",22.47795,"-1","10174"
"7786",7786,"ILMN_1799224","FANCA","Fanconi anemia, complementation group A (FANCA), transcript variant 1, mRNA.","Chr16: 88.331857",6.969,"N/A","N/A","N/A",-0.248,145,0.002672,"0.374","-0.21199999999999999","16",88.331857,"-1","2175"
"7787",7787,"ILMN_1792434","AICDA","activation-induced cytidine deaminase (AICDA), mRNA.","Chr12: 8.646460",6.951,"N/A","N/A","N/A",-0.248,145,0.002674,"0.254","0.08","12",8.64646,"-1","57379"
"7788",7788,"ILMN_1750365","BPIFB3","chromosome 20 open reading frame 185 (C20orf185), mRNA.","Chr20: 31.121385",6.849,"N/A","N/A","N/A",-0.248,145,0.002676,"--","--","20",31.121385,"-1","359710"
"7789",7789,"ILMN_1695301","C7orf69","hypothetical protein FLJ21075 (FLJ21075), mRNA.","Chr7: 47.824291",6.949,"N/A","N/A","N/A",-0.248,145,0.002678,"--","--","7",47.824291,"-1","80099"
"7791",7791,"ILMN_1713603","PRKCB","protein kinase C, beta 1 (PRKCB1), transcript variant 1, mRNA.","Chr16: 24.109987",8.16,"N/A","N/A","N/A",-0.248,145,0.002682,"0.44900000000000001","-0.247","16",24.109987,"-1","5579"
"7792",7792,"ILMN_1793966","BOLA1","bolA homolog 1 (E. coli) (BOLA1), mRNA.","Chr1: 148.138623",7.261,"N/A","N/A","N/A",0.248,145,0.002684,"--","0.48699999999999999","1",148.138623,"1","51027"
"7793",7793,"ILMN_1808512","TPSD1","tryptase delta 1 (TPSD1), mRNA.","Chr16: 1.248067",6.888,"N/A","N/A","N/A",-0.248,145,0.002684,"--","--","16",1.248067,"-1","23430"
"7794",7794,"ILMN_1702657","ETV3L","FLJ16478 protein (FLJ16478), mRNA.","Chr1: 155.328629",6.881,"N/A","N/A","N/A",-0.248,145,0.002684,"--","--","1",155.328629,"-1","440695"
"7795",7795,"ILMN_1750294","ADAM7","ADAM metallopeptidase domain 7 (ADAM7), mRNA.","ChrUn: 1.000000",7.003,"N/A","N/A","N/A",-0.248,145,0.002685,"0.218","3.7999999999999999E-2","8",24.441,"-1","8756"
"7797",7797,"ILMN_1658384","CRTAC1","cartilage acidic protein 1 (CRTAC1), mRNA.","Chr10: 99.614982",7.395,"N/A","N/A","N/A",0.248,145,0.002686,"0.23499999999999999","-0.314","10",99.614982,"1","55118"
"7799",7799,"ILMN_1794698","UBE2D3","ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast) (UBE2D3), transcript variant 5, mRNA.","Chr4: 103.968322",6.986,"N/A","N/A","N/A",-0.247,145,0.00269,"--","-0.224","4",103.968322,"-1","7323"
"7800",7800,"ILMN_1666971","CACNA1G","calcium channel, voltage-dependent, T type, alpha 1G subunit (CACNA1G), transcript variant 15, mRNA.","Chr17: 46.038327",6.912,"N/A","N/A","N/A",-0.247,145,0.002692,"0.45600000000000002","-0.19900000000000001","17",46.038327,"-1","8913"
"7801",7801,"ILMN_1801851","ALPPL2","alkaline phosphatase, placental-like 2 (ALPPL2), mRNA.","Chr2: 232.983347",6.864,"N/A","N/A","N/A",-0.247,145,0.002692,"--","--","2",232.983347,"-1","251"
"7802",7802,"ILMN_1812641","OPRM1","opioid receptor, mu 1 (OPRM1), transcript variant MOR-1O, mRNA.","Chr6: 154.609562",6.913,"N/A","N/A","N/A",-0.247,145,0.002693,"0.40400000000000003","-0.107","6",154.609562,"-1","4988"
"7803",7803,"ILMN_1706682","SCRT2","scratch homolog 2, zinc finger protein (Drosophila) (SCRT2), mRNA.","Chr20: 0.590279",7.097,"N/A","N/A","N/A",-0.247,145,0.002693,"--","--","20",0.590279,"-1","85508"
"7804",7804,"ILMN_1656042","KIAA0319L","KIAA0319-like (KIAA0319L), transcript variant 1, mRNA.","Chr1: 35.679235",7.757,"N/A","N/A","N/A",0.247,145,0.002695,"--","-0.09","1",35.679235,"1","79932"
"7806",7806,"ILMN_1679678","FSD1L","FSD1 N-terminal like (FSD1NL), mRNA.","Chr9: 107.250306",7.095,"N/A","N/A","N/A",0.247,145,0.0027,"--","--","9",107.250306,"1","83856"
"7808",7808,"ILMN_1695740","C1QTNF8","C1q and tumor necrosis factor related protein 8 (C1QTNF8), mRNA.","ChrUn: 1.000000",7.053,"N/A","N/A","N/A",-0.247,145,0.002701,"--","--","16",1.09,"-1","390664"
"7810",7810,"ILMN_1812273","EHMT1","euchromatic histone-lysine N-methyltransferase 1 (EHMT1), mRNA. XM_946126 XM_946128 XM_946130 XM_946133","Chr9: 139.828704",6.93,"N/A","N/A","N/A",0.247,145,0.002704,"0.442","-3.9E-2","9",139.828704,"1","79813"
"7811",7811,"ILMN_1654074","ITGA3","integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor) (ITGA3), transcript variant a, mRNA.","Chr17: 45.520651",6.905,"N/A","N/A","N/A",-0.247,145,0.002704,"0.36","0.17799999999999999","17",45.520651,"-1","3675"
"7812",7812,"ILMN_1787813","SLC5A3","solute carrier family 5 (inositol transporters), member 3 (SLC5A3), mRNA.","ChrUn: 1.000000",7.5,"N/A","N/A","N/A",-0.247,145,0.002704,"--","0.54900000000000004","21",34.074,"-1","6526"
"7813",7813,"ILMN_1804988","MOAP1","modulator of apoptosis 1 (MOAP1), mRNA.","Chr14: 92.718648",12.5,"N/A","N/A","N/A",-0.247,145,0.002705,"0.222","-0.38200000000000001","14",92.718648,"-1","64112"
"7817",7817,"ILMN_1670669","SERPINA12","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12 (SERPINA12), mRNA.","Chr14: 94.025787",7.039,"N/A","N/A","N/A",-0.247,145,0.002717,"0.34300000000000003","0.34200000000000003","14",94.025787,"-1","145264"
"7819",7819,"ILMN_1716822","KRTAP9.2","keratin associated protein 9-2 (KRTAP9-2), mRNA.","Chr17: 36.636912",6.923,"N/A","N/A","N/A",-0.247,145,0.002718,"--","--","17",36.636912,"-1","83899"
"7820",7820,"ILMN_1764986","HIST3H2BB","histone cluster 3, H2bb (HIST3H2BB), mRNA.","Chr1: 226.712819",6.939,"N/A","N/A","N/A",-0.247,145,0.002721,"--","-0.13800000000000001","1",226.712819,"-1","128312"
"7821",7821,"ILMN_1743898","FBXO17","F-box protein 17 (FBXO17), transcript variant 1, mRNA.","Chr19: 44.135085",6.819,"N/A","N/A","N/A",-0.247,145,0.002723,"--","0.109","19",44.135085,"-1","115290"
"7822",7822,"ILMN_1689266","TAF1A","TATA box binding protein (TBP)-associated factor, RNA polymerase I, A, 48kDa (TAF1A), transcript variant 2, mRNA.","Chr1: 220.801427",7.132,"N/A","N/A","N/A",0.247,145,0.002724,"--","-0.311","1",220.801427,"1","9015"
"7823",7823,"ILMN_1719788","LDHAL6B","lactate dehydrogenase A-like 6B (LDHAL6B), mRNA.","Chr15: 57.287247",6.991,"N/A","N/A","N/A",-0.247,145,0.002726,"--","--","15",57.287247,"-1","92483"
"7825",7825,"ILMN_1759396","NNT","nicotinamide nucleotide transhydrogenase (inner mitochondrial membrane protein)","Chr5: 43.741301",7.013,"N/A","N/A","N/A",-0.247,145,0.002728,"0.50900000000000001","0.125","5",43.741301,"-1","23530"
"7826",7826,"ILMN_1733554","UCP3","uncoupling protein 3 (mitochondrial, proton carrier) (UCP3), nuclear gene encoding mitochondrial protein, transcript variant short, mRNA.","Chr11: 73.392574",6.884,"N/A","N/A","N/A",-0.247,145,0.00273,"--","0.22500000000000001","11",73.392574,"-1","7352"
"7827",7827,"ILMN_1739726","JSRP1","junctional sarcoplasmic reticulum protein 1 (JSRP1), mRNA.","Chr19: 1.000000",6.932,"N/A","N/A","N/A",-0.247,145,0.002733,"0.27300000000000002","-7.5999999999999998E-2","19",2.252,"-1","126306"
"7828",7828,"ILMN_1796337","CXCL17","DMC (UNQ473), mRNA.","Chr19: 47.624747",6.999,"N/A","N/A","N/A",-0.247,145,0.002737,"0.28199999999999997","--","19",47.624747,"-1","284340"
"7829",7829,"ILMN_1702534","CD244","CD244 molecule, natural killer cell receptor 2B4 (CD244), mRNA.","Chr1: 159.066760",6.93,"N/A","N/A","N/A",-0.247,145,0.002737,"0.38900000000000001","-6.9000000000000006E-2","1",159.06676,"-1","51744"
"7830",7830,"ILMN_1709820","AOAH","acyloxyacyl hydrolase (neutrophil) (AOAH), mRNA.","Chr7: 36.519310",7.277,"N/A","N/A","N/A",-0.247,145,0.002741,"0.39200000000000002","0.27600000000000002","7",36.51931,"-1","313"
"7832",7832,"ILMN_1751127","ZFP42","zinc finger protein 42 homolog (mouse) (ZFP42), mRNA.","Chr4: 189.162891",6.98,"N/A","N/A","N/A",-0.247,145,0.002743,"--","-0.432","4",189.162891,"-1","132625"
"7833",7833,"ILMN_1779304","CRYGA","crystallin, gamma A (CRYGA), mRNA.","Chr2: 208.733938",6.852,"N/A","N/A","N/A",-0.247,145,0.002743,"0.31900000000000001","-0.17499999999999999","2",208.733938,"-1","1418"
"7835",7835,"ILMN_1805062","OR51V1","olfactory receptor, family 51, subfamily V, member 1 (OR51V1), mRNA.","Chr11: 5.177906",6.941,"N/A","N/A","N/A",-0.247,145,0.002746,"--","--","11",5.177906,"-1","283111"
"7836",7836,"ILMN_1659947","FGA","fibrinogen alpha chain (FGA), transcript variant alpha-E, mRNA.","Chr4: 155.724842",7.007,"N/A","N/A","N/A",-0.247,145,0.002749,"0.44500000000000001","0.69499999999999995","4",155.724842,"-1","2243"
"7837",7837,"ILMN_1746277","AFDN","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4 (MLLT4), mRNA.","Chr6: 168.095700",7.054,"N/A","N/A","N/A",-0.247,145,0.00275,"--","8.7999999999999995E-2","6",168.0957,"-1","4301"
"7838",7838,"ILMN_1782271","XAGE3","X antigen family, member 3 (XAGE3), transcript variant 2, mRNA.","ChrX: 52.913006",6.881,"N/A","N/A","N/A",-0.247,145,0.002752,"--","--","X",52.913006,"-1","170626"
"7839",7839,"ILMN_1699044","VAMP2","vesicle-associated membrane protein 2 (synaptobrevin 2) (VAMP2), mRNA.","Chr17: 8.003333",7.796,"N/A","N/A","N/A",-0.247,145,0.002753,"--","-7.8E-2","17",8.003333,"-1","6844"
"7840",7840,"ILMN_1669826","NCAPG2","leucine zipper protein 5 (LUZP5), mRNA.","Chr7: 158.125811",6.854,"N/A","N/A","N/A",-0.247,145,0.002757,"0.24199999999999999","--","7",158.125811,"-1","54892"
"7841",7841,"ILMN_1654459","SPANXN1","SPANX family, member N1 (SPANXN1), mRNA.","ChrX: 144.145093",6.868,"N/A","N/A","N/A",-0.247,145,0.002759,"--","--","X",144.145093,"-1","494118"
"7842",7842,"ILMN_1762711","KRTAP10.4","keratin associated protein 10-4 (KRTAP10-4), mRNA.","Chr21: 44.819366",6.868,"N/A","N/A","N/A",-0.247,145,0.002765,"--","--","21",44.819366,"-1","386672"
"7843",7843,"ILMN_1671191","UQCRC1","ubiquinol-cytochrome c reductase core protein I (UQCRC1), mRNA.","Chr3: 48.612123",12.519,"N/A","N/A","N/A",-0.247,145,0.002767,"--","0.317","3",48.612123,"-1","7384"
