"","Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","loc","bp","corsign","ENTREZID"
"7968",7968,"ILMN_1749402","CACNG5","calcium channel, voltage-dependent, gamma subunit 5 (CACNG5), transcript variant 2, mRNA.","Chr17: 62.311189",6.774,"N/A","N/A","N/A",-0.206,146,0.01279,"0.21199999999999999","-0.374","17",62.311189,"-1","27091"
"7969",7969,"ILMN_1762713","MCEMP1","chromosome 19 open reading frame 59 (C19orf59), mRNA.","ChrUn: 1.000000",6.731,"N/A","N/A","N/A",-0.206,146,0.01279,"--","--","19",7.677,"-1","199675"
"7970",7970,"ILMN_1808846","TBKBP1","TBK1 binding protein 1 (TBKBP1), mRNA.","Chr17: 43.144082",7.336,"N/A","N/A","N/A",-0.206,146,0.01281,"--","7.0000000000000001E-3","17",43.144082,"-1","9755"
"7972",7972,"ILMN_1701441","BUD31 /// LPAR1","endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 2 (EDG2), transcript variant 1, mRNA.","Chr9: 112.675936",9.775,"N/A","N/A","N/A",0.206,146,0.01282,"0.59599999999999997","-0.14699999999999999","9",112.675936,"1","1902"
"7971",7971,"ILMN_1767508","TMPRSS4","transmembrane protease, serine 4 (TMPRSS4), transcript variant 1, mRNA.","Chr11: 117.491127",6.826,"N/A","N/A","N/A",-0.206,146,0.01282,"--","-0.121","11",117.491127,"-1","56649"
"7973",7973,"ILMN_1732705","HCFC1","host cell factor C1 (VP16-accessory protein) (HCFC1), mRNA.","ChrUn: 1.000000",11.263,"N/A","N/A","N/A",-0.206,146,0.01282,"0.33900000000000002","-5.0999999999999997E-2","X",153.948,"-1","3054"
"7976",7976,"ILMN_1720935","NRXN3","neurexin 3 (NRXN3), transcript variant beta, mRNA.","Chr14: 79.400196",14.305,"N/A","N/A","N/A",-0.206,146,0.01283,"0.48599999999999999","-0.29899999999999999","14",79.400196,"-1","9369"
"7975",7975,"ILMN_1800317","WNT5A","wingless-type MMTV integration site family, member 5A (WNT5A), mRNA.","Chr3: 55.475376",6.906,"N/A","N/A","N/A",0.206,146,0.01283,"--","0.13400000000000001","3",55.475376,"1","7474"
"7977",7977,"ILMN_1754207","PLAC1","placenta-specific 1 (PLAC1), mRNA.","ChrX: 133.527825",6.899,"N/A","N/A","N/A",-0.205,146,0.01285,"0.44","-0.49099999999999999","X",133.527825,"-1","10761"
"7978",7978,"ILMN_1705735","C9orf131","chromosome 9 open reading frame 131 (C9orf131), transcript variant 2, mRNA.","Chr9: 35.035893",6.881,"N/A","N/A","N/A",-0.205,146,0.01286,"--","--","9",35.035893,"-1","138724"
"7980",7980,"ILMN_1795104","ACADS","acyl-Coenzyme A dehydrogenase, C-2 to C-3 short chain (ACADS), nuclear gene encoding mitochondrial protein, mRNA.","Chr12: 119.661840",7.011,"N/A","N/A","N/A",0.205,146,0.01286,"0.56699999999999995","0.71799999999999997","12",119.66184,"1","35"
"7979",7979,"ILMN_1678293","SULT1A4","sulfotransferase family, cytosolic, 1A, phenol-preferring, member 4 (SULT1A4), transcript variant 2, mRNA.","Chr16: 29.378695",6.838,"N/A","N/A","N/A",-0.205,146,0.01286,"--","--","16",29.378695,"-1","445329"
"7982",7982,"ILMN_1808249","MS4A8","membrane-spanning 4-domains, subfamily A, member 8B (MS4A8B), mRNA.","Chr11: 60.239514",6.688,"N/A","N/A","N/A",-0.205,146,0.01287,"0.28000000000000003","--","11",60.239514,"-1","83661"
"7984",7984,"ILMN_1689043","DRD5","dopamine receptor D5 (DRD5), mRNA.","Chr4: 9.394379",6.779,"N/A","N/A","N/A",-0.205,146,0.01288,"0.73099999999999998","0.125","4",9.394379,"-1","1816"
"7983",7983,"ILMN_1708093","ARHGEF5","Rho guanine nucleotide exchange factor (GEF) 5 (ARHGEF5), mRNA.","Chr7: 143.708367",6.778,"N/A","N/A","N/A",-0.205,146,0.01288,"0.21299999999999999","0.20799999999999999","7",143.708367,"-1","7984"
"7985",7985,"ILMN_1736954","ZBTB7B","zinc finger and BTB domain containing 7B (ZBTB7B), mRNA.","Chr1: 153.255891",6.782,"N/A","N/A","N/A",-0.205,146,0.01289,"--","0.39100000000000001","1",153.255891,"-1","51043"
"7990",7990,"ILMN_1651712","RBM11","RNA binding motif protein 11 (RBM11), mRNA.","Chr21: 14.521858",7.183,"N/A","N/A","N/A",0.205,146,0.01291,"--","-3.4000000000000002E-2","21",14.521858,"1","54033"
"7988",7988,"ILMN_1779078","OR4D11","olfactory receptor, family 4, subfamily D, member 11 (OR4D11), mRNA.","Chr11: 59.028160",6.812,"N/A","N/A","N/A",-0.205,146,0.01291,"--","--","11",59.02816,"-1","219986"
"7991",7991,"ILMN_1803147","CRB1","crumbs homolog 1 (Drosophila) (CRB1), transcript variant 1, mRNA.","Chr1: 195.678111",7.705,"N/A","N/A","N/A",-0.205,146,0.01292,"0.39300000000000002","-0.26200000000000001","1",195.678111,"-1","23418"
"7992",7992,"ILMN_1755631","WISP3","WNT1 inducible signaling pathway protein 3 (WISP3), transcript variant 3, mRNA.","Chr6: 112.482181",6.676,"N/A","N/A","N/A",-0.205,146,0.01292,"--","0.49","6",112.482181,"-1","8838"
"7994",7994,"ILMN_1788013","RTP4","receptor (chemosensory) transporter protein 4 (RTP4), mRNA.","Chr3: 188.571735",6.827,"N/A","N/A","N/A",-0.205,146,0.01293,"0.33100000000000002","0.38","3",188.571735,"-1","64108"
"7993",7993,"ILMN_1743966","BCL9L","B-cell CLL/lymphoma 9-like (BCL9L), mRNA.","ChrUn: 1.000000",7.647,"N/A","N/A","N/A",-0.205,146,0.01293,"0.27300000000000002","0.38","11",118.894,"-1","283149"
"7995",7995,"ILMN_1686587","GTPBP3","GTP binding protein 3 (mitochondrial) (GTPBP3), transcript variant IV, mRNA.","Chr19: 17.310855",6.888,"N/A","N/A","N/A",-0.205,146,0.01294,"0.32200000000000001","0.21199999999999999","19",17.310855,"-1","84705"
"7996",7996,"ILMN_1669123","DRAXIN","chromosome 1 open reading frame 187 (C1orf187), mRNA.","Chr1: 11.708294",6.939,"N/A","N/A","N/A",-0.205,146,0.01294,"0.28399999999999997","0.125","1",11.708294,"-1","374946"
"7999",7999,"ILMN_1729191","CYP2C19","cytochrome P450, family 2, subfamily C, polypeptide 19 (CYP2C19), mRNA.","Chr10: 96.602577",6.717,"N/A","N/A","N/A",-0.205,146,0.01295,"--","--","10",96.602577,"-1","1557"
"8000",8000,"ILMN_1684964","ZNF212","zinc finger protein 212 (ZNF212), mRNA.","Chr7: 148.583483",8.52,"N/A","N/A","N/A",-0.205,146,0.01295,"--","--","7",148.583483,"-1","7988"
"8001",8001,"ILMN_1813893","DDX43","DEAD (Asp-Glu-Ala-Asp) box polypeptide 43 (DDX43), mRNA.","Chr6: 74.181113",6.933,"N/A","N/A","N/A",-0.205,146,0.01296,"--","--","6",74.181113,"-1","55510"
"8003",8003,"ILMN_1776267","CLN6","ceroid-lipofuscinosis, neuronal 6, late infantile, variant (CLN6), mRNA.","Chr15: 66.286727",7.094,"N/A","N/A","N/A",-0.205,146,0.01297,"0.40300000000000002","-0.45600000000000002","15",66.286727,"-1","54982"
"8002",8002,"ILMN_1727537","SIX3","sine oculis homeobox homolog 3 (Drosophila) (SIX3), mRNA.","ChrUn: 1.000000",6.994,"N/A","N/A","N/A",-0.205,146,0.01297,"0.44800000000000001","-7.0999999999999994E-2","2",44.942,"-1","6496"
"8006",8006,"ILMN_1759206","PLS1","plastin 1 (I isoform) (PLS1), mRNA.","Chr3: 143.914464",6.776,"N/A","N/A","N/A",-0.205,146,0.01299,"0.33400000000000002","--","3",143.914464,"-1","5357"
"8007",8007,"ILMN_1793712","SCAMP3","secretory carrier membrane protein 3 (SCAMP3), transcript variant 2, mRNA.","Chr1: 153.492474",9.895,"N/A","N/A","N/A",0.205,146,0.01299,"0.3","0.50700000000000001","1",153.492474,"1","10067"
"8005",8005,"ILMN_1744056","TAAR1","trace amine associated receptor 1 (TAAR1), mRNA.","Chr6: 133.008572",6.752,"N/A","N/A","N/A",-0.205,146,0.01299,"--","0.16200000000000001","6",133.008572,"-1","134864"
"8010",8010,"ILMN_1795021","CNTNAP4","contactin associated protein-like 4 (CNTNAP4), transcript variant 2, mRNA.","Chr16: 75.081086",6.822,"N/A","N/A","N/A",0.205,146,0.01301,"0.22","-0.28199999999999997","16",75.081086,"1","85445"
"8009",8009,"ILMN_1790181","PDCL2","phosducin-like 2 (PDCL2), mRNA.","Chr4: 56.117593",6.831,"N/A","N/A","N/A",-0.205,146,0.01301,"0.26900000000000002","6.0999999999999999E-2","4",56.117593,"-1","132954"
"8008",8008,"ILMN_1741577","CNR2","cannabinoid receptor 2 (macrophage) (CNR2), mRNA.","Chr1: 24.073288",6.845,"N/A","N/A","N/A",-0.205,146,0.01301,"0.39900000000000002","0.11","1",24.073288,"-1","1269"
"8012",8012,"ILMN_1740383","NRL","neural retina leucine zipper (NRL), mRNA.","ChrUn: 1.000000",6.761,"N/A","N/A","N/A",-0.205,146,0.01304,"0.30299999999999999","-0.22700000000000001","14",24.08,"-1","4901"
"8014",8014,"ILMN_1683752","LHX6","LIM homeobox 6 (LHX6), transcript variant 1, mRNA.","Chr9: 124.011739",6.981,"N/A","N/A","N/A",-0.205,146,0.01308,"0.39600000000000002","0.36499999999999999","9",124.011739,"-1","26468"
"8015",8015,"ILMN_1758266","PRLH","prolactin releasing hormone (PRLH), mRNA.","Chr2: 238.140042",6.743,"N/A","N/A","N/A",-0.205,146,0.0131,"0.46300000000000002","--","2",238.140042,"-1","51052"
"8016",8016,"ILMN_1754262","SLC6A9","solute carrier family 6 (neurotransmitter transporter, glycine), member 9 (SLC6A9), transcript variant 3, mRNA.","Chr1: 44.269606",6.93,"N/A","N/A","N/A",-0.205,146,0.0131,"--","0.122","1",44.269606,"-1","6536"
"8017",8017,"ILMN_1763638","BCAR3","breast cancer anti-estrogen resistance 3 (BCAR3), mRNA.","Chr1: 93.800386",8.02,"N/A","N/A","N/A",0.205,146,0.0131,"0.30199999999999999","0.38100000000000001","1",93.800386,"1","8412"
"8018",8018,"ILMN_1793203","MIEF1","Smith-Magenis syndrome chromosome region, candidate 7-like (SMCR7L), mRNA.","Chr22: 38.243959",9.943,"N/A","N/A","N/A",-0.205,146,0.01311,"--","-0.124","22",38.243959,"-1","54471"
"8019",8019,"ILMN_1721564","FANCD2OS","chromosome 3 open reading frame 24 (C3orf24), mRNA.","Chr3: 10.121099",6.765,"N/A","N/A","N/A",-0.205,146,0.01311,"0.23699999999999999","--","3",10.121099,"-1","115795"
"8020",8020,"ILMN_1753468","CD63","CD63 antigen (melanoma 1 antigen) (CD63), mRNA.","Chr12: 54.405900",8.544,"N/A","N/A","N/A",0.205,146,0.01312,"0.34699999999999998","0.151","12",54.4059,"1","967"
"8021",8021,"ILMN_1803818","NMNAT2","nicotinamide nucleotide adenylyltransferase 2 (NMNAT2), transcript variant 2, mRNA.","Chr1: 181.484199",12.487,"N/A","N/A","N/A",-0.205,146,0.01313,"0.35299999999999998","-4.5999999999999999E-2","1",181.484199,"-1","23057"
"8022",8022,"ILMN_1674659","OR56B4","olfactory receptor, family 56, subfamily B, member 4 (OR56B4), mRNA.","Chr11: 6.086429",6.725,"N/A","N/A","N/A",-0.205,146,0.01313,"--","--","11",6.086429,"-1","196335"
"8023",8023,"ILMN_1792419","FRMD7","FERM domain containing 7 (FRMD7), mRNA.","ChrX: 131.039007",6.655,"N/A","N/A","N/A",-0.205,146,0.01313,"0.38600000000000001","-4.3999999999999997E-2","X",131.039007,"-1","90167"
"8025",8025,"ILMN_1692535","DPP4","dipeptidyl-peptidase 4 (CD26, adenosine deaminase complexing protein 2) (DPP4), mRNA.","Chr2: 162.557231",6.705,"N/A","N/A","N/A",-0.205,146,0.01314,"0.48399999999999999","0.45100000000000001","2",162.557231,"-1","1803"
"8031",8031,"ILMN_1734596","TC2N","membrane targeting (tandem) C2 domain containing 1 (MTAC2D1), mRNA.","Chr14: 91.316536",6.842,"N/A","N/A","N/A",-0.205,146,0.01315,"--","0.36499999999999999","14",91.316536,"-1","123036"
"8030",8030,"ILMN_1678627","RUFY4","RUN and FYVE domain containing 4 (RUFY4), mRNA.","Chr2: 218.663328",6.999,"N/A","N/A","N/A",-0.205,146,0.01315,"--","0.32","2",218.663328,"-1","285180"
"8029",8029,"ILMN_1715301","FXYD2","FXYD domain containing ion transport regulator 2 (FXYD2), transcript variant b, mRNA.","Chr11: 117.203920",6.662,"N/A","N/A","N/A",-0.205,146,0.01315,"0.42899999999999999","2.4E-2","11",117.20392,"-1","486"
"8028",8028,"ILMN_1791447","CXCL12","chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1) (CXCL12), transcript variant 1, mRNA.","Chr10: 44.192985",7.346,"N/A","N/A","N/A",0.205,146,0.01315,"0.314","0.46400000000000002","10",44.192985,"1","6387"
"8035",8035,"ILMN_1668821","LAMP1","lysosomal-associated membrane protein 1 (LAMP1), mRNA.","ChrUn: 1.000000",15.972,"N/A","N/A","N/A",0.205,146,0.01316,"0.35299999999999998","0.70899999999999996","13",113.297,"1","3916"
"8033",8033,"ILMN_1756852","AUP1","ancient ubiquitous protein 1 (AUP1), transcript variant 1, mRNA.","Chr2: 74.609631",6.767,"N/A","N/A","N/A",-0.205,146,0.01316,"0.26400000000000001","0.109","2",74.609631,"-1","550"
"8034",8034,"ILMN_1710243","OR1F1","olfactory receptor, family 1, subfamily F, member 1 (OR1F1), mRNA.","Chr16: 3.195003",7.077,"N/A","N/A","N/A",-0.205,146,0.01316,"--","--","16",3.195003,"-1","4992"
"8036",8036,"ILMN_1769876","TBC1D2","TBC1 domain family, member 2 (TBC1D2), mRNA.","Chr9: 100.001298",7.636,"N/A","N/A","N/A",0.205,146,0.01317,"--","-0.221","9",100.001298,"1","55357"
"8038",8038,"ILMN_1801987","OR3A3","olfactory receptor, family 3, subfamily A, member 3 (OR3A3), mRNA.","Chr17: 3.271508",6.686,"N/A","N/A","N/A",-0.205,146,0.01317,"--","--","17",3.271508,"-1","8392"
"8037",8037,"ILMN_1754658","CDRT1","CMT1A duplicated region transcript 1 (CDRT1), mRNA.","Chr17: 15.437468",6.855,"N/A","N/A","N/A",-0.205,146,0.01317,"--","--","17",15.437468,"-1","374286"
"8039",8039,"ILMN_1758371","IL1R2","interleukin 1 receptor, type II (IL1R2), transcript variant 1, mRNA.","Chr2: 101.974814",6.755,"N/A","N/A","N/A",-0.205,146,0.01319,"0.436","-0.10199999999999999","2",101.974814,"-1","7850"
"8040",8040,"ILMN_1703980","MAB21L1","mab-21-like 1 (C. elegans) (MAB21L1), mRNA.","Chr13: 34.946987",7.043,"N/A","N/A","N/A",-0.205,146,0.01319,"0.26200000000000001","0.38500000000000001","13",34.946987,"-1","4081"
"8042",8042,"ILMN_1742467","LOC442213","similar to dJ402H5.2 (novel protein similar to worm and fly proteins) (LOC442213), mRNA.","Chr6: 47.954156",7.025,"N/A","N/A","N/A",-0.205,146,0.0132,"--","--","6",47.954156,"-1","442213"
"8041",8041,"ILMN_1701393","TBX3","T-box 3 (ulnar mammary syndrome) (TBX3), transcript variant 2, mRNA.","Chr12: 113.602106",7.011,"N/A","N/A","N/A",-0.205,146,0.0132,"--","0.33100000000000002","12",113.602106,"-1","6926"
"8043",8043,"ILMN_1694007","ADRB3","adrenergic, beta-3-, receptor (ADRB3), mRNA.","Chr8: 37.939954",6.754,"N/A","N/A","N/A",-0.205,146,0.01321,"0.42399999999999999","0.495","8",37.939954,"-1","155"
"8045",8045,"ILMN_1689425","DNAJB13","DnaJ (Hsp40) related, subfamily B, member 13 (DNAJB13), mRNA.","Chr11: 73.358683",6.815,"N/A","N/A","N/A",-0.205,146,0.01322,"0.27900000000000003","-0.52500000000000002","11",73.358683,"-1","374407"
"8048",8048,"ILMN_1672554","ELP5","chromosome 17 open reading frame 81 (C17orf81), transcript variant 4, mRNA.","Chr17: 7.103805",7.84,"N/A","N/A","N/A",-0.205,146,0.01323,"0.27100000000000002","--","17",7.103805,"-1","23587"
"8046",8046,"ILMN_1654598","IQCA1","IQ motif containing with AAA domain (IQCA), mRNA.","Chr2: 236.897978",7.12,"N/A","N/A","N/A",0.205,146,0.01323,"--","-0.41099999999999998","2",236.897978,"1","79781"
"8049",8049,"ILMN_1661636","ZMYM2","zinc finger, MYM-type 2 (ZMYM2), mRNA.","Chr13: 19.558234",8.263,"N/A","N/A","N/A",0.205,146,0.01324,"--","-0.53100000000000003","13",19.558234,"1","7750"
"8053",8053,"ILMN_1763464","SLC25A42","solute carrier family 25, member 42 (SLC25A42), mRNA.","Chr19: 19.084146",7.253,"N/A","N/A","N/A",-0.205,146,0.01325,"--","0.72399999999999998","19",19.084146,"-1","284439"
"8051",8051,"ILMN_1746091","C11orf71","chromosome 11 open reading frame 71 (C11orf71), mRNA.","Chr11: 113.775041",8.04,"N/A","N/A","N/A",0.205,146,0.01325,"--","--","11",113.775041,"1","54494"
"8055",8055,"ILMN_1691295","NECTIN1","poliovirus receptor-related 1 (herpesvirus entry mediator C; nectin) (PVRL1), transcript variant 2, mRNA.","Chr11: 119.014074",6.933,"N/A","N/A","N/A",-0.205,146,0.01327,"0.35299999999999998","0.221","11",119.014074,"-1","5818"
"8056",8056,"ILMN_1789467","VMAC","vimentin-type IF-associated coiled-coil protein (VMAC), mRNA.","Chr19: 5.860235",6.998,"N/A","N/A","N/A",-0.205,146,0.01328,"--","--","19",5.860235,"-1","400673"
"8057",8057,"ILMN_1679809","GSTP1","glutathione S-transferase pi (GSTP1), mRNA.","Chr11: 67.110568",12.738,"N/A","N/A","N/A",0.204,146,0.01329,"--","0.68600000000000005","11",67.110568,"1","2950"
"8058",8058,"ILMN_1735471","ACHE","acetylcholinesterase (YT blood group) (ACHE), transcript variant E4-E5, mRNA.","Chr7: 100.325559",7.077,"N/A","N/A","N/A",-0.204,146,0.0133,"0.34699999999999998","-0.26100000000000001","7",100.325559,"-1","43"
"8060",8060,"ILMN_1744613","BRCC3","chromosome X open reading frame 53 (CXorf53), transcript variant 1, mRNA.","ChrX: 154.004295",7.157,"N/A","N/A","N/A",-0.204,146,0.01331,"0.222","--","X",154.004295,"-1","79184"
"8061",8061,"ILMN_1807525","CNTD2","cyclin N-terminal domain containing 2 (CNTD2), mRNA.","Chr19: 45.420261",7.352,"N/A","N/A","N/A",-0.204,146,0.01333,"--","--","19",45.420261,"-1","79935"
"8064",8064,"ILMN_1671046","HSPB2","heat shock 27kDa protein 2 (HSPB2), mRNA.","Chr11: 111.289806",9.074,"N/A","N/A","N/A",-0.204,146,0.01336,"0.377","0.14199999999999999","11",111.289806,"-1","3316"
"8063",8063,"ILMN_1692903","ZNF663P","zinc finger protein 663 (ZNF663), mRNA.","Chr20: 44.476556",7.614,"N/A","N/A","N/A",-0.204,146,0.01336,"--","--","20",44.476556,"-1","284747"
"8066",8066,"ILMN_1695472","MRPL10","mitochondrial ribosomal protein L10 (MRPL10), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.","Chr17: 43.255668",6.893,"N/A","N/A","N/A",-0.204,146,0.01337,"0.22900000000000001","0.66","17",43.255668,"-1","124995"
"8065",8065,"ILMN_1750097","CLDN19","claudin 19 (CLDN19), mRNA.","Chr1: 42.971716",6.86,"N/A","N/A","N/A",-0.204,146,0.01337,"0.314","0.214","1",42.971716,"-1","149461"
"8067",8067,"ILMN_1793616","RNF38","ring finger protein 38 (RNF38), transcript variant 3, mRNA.","Chr9: 36.326677",11.017,"N/A","N/A","N/A",-0.204,146,0.01339,"0.23","-0.61399999999999999","9",36.326677,"-1","152006"
"8068",8068,"ILMN_1793850","SEZ6L2","seizure related 6 homolog (mouse)-like 2 (SEZ6L2), transcript variant 2, mRNA.","Chr16: 29.804408",7.548,"N/A","N/A","N/A",0.204,146,0.0134,"0.44800000000000001","-0.17299999999999999","16",29.804408,"1","26470"
"8070",8070,"ILMN_1704973","SARDH","sarcosine dehydrogenase (SARDH), mRNA.","Chr9: 135.518850",6.874,"N/A","N/A","N/A",-0.204,146,0.01341,"--","0.66600000000000004","9",135.51885,"-1","1757"
"8074",8074,"ILMN_1810533","SLC6A15","solute carrier family 6, member 15 (SLC6A15), transcript variant 1, mRNA.","Chr12: 83.777831",9.298,"N/A","N/A","N/A",-0.204,146,0.01342,"--","-8.0000000000000002E-3","12",83.777831,"-1","55117"
"8072",8072,"ILMN_1698213","RBM3","RNA binding motif (RNP1, RRM) protein 3 (RBM3), transcript variant 3, mRNA.","ChrX: 48.319749",7.211,"N/A","N/A","N/A",0.204,146,0.01342,"0.443","-0.20599999999999999","X",48.319749,"1","5935"
"8076",8076,"ILMN_1659206","RARA","retinoic acid receptor, alpha (RARA), transcript variant 1, mRNA.","Chr17: 35.767340",10.245,"N/A","N/A","N/A",-0.204,146,0.01344,"0.28699999999999998","0.123","17",35.76734,"-1","5914"
"8075",8075,"ILMN_1678234","MGC44328","hypothetical gene supported by BC033985 (MGC44328), mRNA.","Chr20: 18.309796",6.706,"N/A","N/A","N/A",-0.204,146,0.01344,"--","--","20",18.309796,"-1","440757"
"8078",8078,"ILMN_1794632","POLR1B","polymerase (RNA) I polypeptide B, 128kDa (POLR1B), mRNA.","Chr2: 113.051367",7.689,"N/A","N/A","N/A",-0.204,146,0.01345,"0.32100000000000001","--","2",113.051367,"-1","84172"
"8083",8083,"ILMN_1709771","GLS2","glutaminase 2 (liver, mitochondrial) (GLS2), nuclear gene encoding mitochondrial protein, mRNA.","Chr12: 55.151233",9.898,"N/A","N/A","N/A",-0.204,146,0.01346,"0.39600000000000002","0.34100000000000003","12",55.151233,"-1","27165"
"8084",8084,"ILMN_1683063","PDE9A","phosphodiesterase 9A (PDE9A), transcript variant 17, mRNA.","Chr21: 43.065683",7.501,"N/A","N/A","N/A",-0.204,146,0.01346,"0.52700000000000002","0.30499999999999999","21",43.065683,"-1","5152"
"8081",8081,"ILMN_1664795","MOB4","preimplantation protein 3 (PREI3), transcript variant 1, mRNA.","Chr2: 198.089044",7.749,"N/A","N/A","N/A",0.204,146,0.01346,"0.22800000000000001","--","2",198.089044,"1","25843"
"8079",8079,"ILMN_1754521","SMAD2","SMAD family member 2 (SMAD2), transcript variant 1, mRNA.","ChrUn: 1.000000",6.658,"N/A","N/A","N/A",-0.204,146,0.01346,"--","0.34599999999999997","18",47.809,"-1","4087"
"8085",8085,"ILMN_1684083","RNASE10","ribonuclease, RNase A family, 10 (non-active) (RNASE10), mRNA.","Chr14: 20.048719",7.039,"N/A","N/A","N/A",-0.204,146,0.01347,"0.377","7.9000000000000001E-2","14",20.048719,"-1","338879"
"8087",8087,"ILMN_1666615","PREPL","prolyl endopeptidase-like (PREPL), mRNA.","Chr2: 44.399027",13.207,"N/A","N/A","N/A",-0.204,146,0.01348,"0.48799999999999999","-0.125","2",44.399027,"-1","9581"
"8086",8086,"ILMN_1776577","DSCC1","defective in sister chromatid cohesion homolog 1 (S. cerevisiae) (DCC1), mRNA.","Chr8: 120.915532",7.695,"N/A","N/A","N/A",-0.204,146,0.01348,"--","--","8",120.915532,"-1","79075"
"8089",8089,"ILMN_1726901","KLC1","kinesin 2 (KNS2), transcript variant 2, mRNA.","Chr14: 103.215551",14.194,"N/A","N/A","N/A",0.204,146,0.01349,"0.38600000000000001","--","14",103.215551,"1","3831"
"8088",8088,"ILMN_1750661","FBXW9","F-box and WD repeat domain containing 9 (FBXW9), mRNA.","ChrUn: 1.000000",7.486,"N/A","N/A","N/A",-0.204,146,0.01349,"--","--","19",12.688,"-1","84261"
"8092",8092,"ILMN_1808849","RARG","retinoic acid receptor, gamma (RARG), transcript variant 1, mRNA.","ChrUn: 1.000000",6.719,"N/A","N/A","N/A",-0.204,146,0.0135,"0.27800000000000002","8.6999999999999994E-2","12",53.211,"-1","5916"
"8091",8091,"ILMN_1689829","DNAH5","dynein, axonemal, heavy chain 5 (DNAH5), mRNA.","Chr5: 13.745094",6.862,"N/A","N/A","N/A",-0.204,146,0.0135,"0.36599999999999999","--","5",13.745094,"-1","1767"
"8090",8090,"ILMN_1739813","HYAL1","hyaluronoglucosaminidase 1 (HYAL1), transcript variant 1, mRNA.","Chr3: 50.312349",7.961,"N/A","N/A","N/A",-0.204,146,0.0135,"0.46300000000000002","0.48599999999999999","3",50.312349,"-1","3373"
"8093",8093,"ILMN_1656300","GFRA2","GDNF family receptor alpha 2 (GFRA2), mRNA.","Chr8: 1.000000",8.091,"N/A","N/A","N/A",-0.204,146,0.01351,"0.41199999999999998","5.8000000000000003E-2","8",21.69,"-1","2675"
"8094",8094,"ILMN_1788040","ZPBP2","zona pellucida binding protein 2 (ZPBP2), transcript variant 2, mRNA.","Chr17: 35.286508",6.686,"N/A","N/A","N/A",-0.204,146,0.01352,"--","-0.61","17",35.286508,"-1","124626"
"8096",8096,"ILMN_1755992","UCP3","uncoupling protein 3 (mitochondrial, proton carrier) (UCP3), nuclear gene encoding mitochondrial protein, transcript variant short, mRNA.","Chr11: 73.392412",7.274,"N/A","N/A","N/A",-0.204,146,0.01355,"--","0.22500000000000001","11",73.392412,"-1","7352"
"8098",8098,"ILMN_1779673","HDGFL1","hepatoma derived growth factor-like 1 (HDGFL1), mRNA.","Chr6: 22.679498",6.717,"N/A","N/A","N/A",-0.204,146,0.01357,"0.3","-0.56999999999999995","6",22.679498,"-1","154150"
"8102",8102,"ILMN_1733055","TXLNB","taxilin beta (TXLNB), mRNA.","Chr6: 139.603347",6.829,"N/A","N/A","N/A",-0.204,146,0.01361,"--","0.105","6",139.603347,"-1","167838"
"8101",8101,"ILMN_1692936","OVOL1","ovo-like 1(Drosophila) (OVOL1), mRNA.","Chr11: 65.320895",6.826,"N/A","N/A","N/A",-0.204,146,0.01361,"0.376","-0.184","11",65.320895,"-1","5017"
"8103",8103,"ILMN_1787196","LYZL1","lysozyme-like 1 (LYZL1), mRNA.","Chr10: 29.618014",6.814,"N/A","N/A","N/A",-0.204,146,0.01362,"--","-0.57299999999999995","10",29.618014,"-1","84569"
"8104",8104,"ILMN_1667162","NKX3.1","NK3 transcription factor related, locus 1 (Drosophila) (NKX3-1), mRNA.","Chr8: 23.592413",6.934,"N/A","N/A","N/A",-0.204,146,0.01363,"0.38300000000000001","-0.13200000000000001","8",23.592413,"-1","4824"
"8105",8105,"ILMN_1702385","LILRA4","leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 4 (LILRA4), mRNA.","Chr19: 59.536580",6.959,"N/A","N/A","N/A",-0.204,146,0.01363,"--","--","19",59.53658,"-1","23547"
"8107",8107,"ILMN_1810233","UGT2B11","UDP glucuronosyltransferase 2 family, polypeptide B11 (UGT2B11), mRNA.","Chr4: 70.108721",6.873,"N/A","N/A","N/A",-0.204,146,0.01364,"--","--","4",70.108721,"-1","10720"
"8109",8109,"ILMN_1799836","HOXA2","homeobox A2 (HOXA2), mRNA.","Chr7: 27.106946",6.777,"N/A","N/A","N/A",0.204,146,0.01365,"0.34200000000000003","0.182","7",27.106946,"1","3199"
"8110",8110,"ILMN_1687986","SLC6A20","solute carrier family 6 (proline IMINO transporter), member 20 (SLC6A20), transcript variant 1, mRNA.","Chr3: 45.789041",6.915,"N/A","N/A","N/A",-0.204,146,0.01366,"--","0.28699999999999998","3",45.789041,"-1","54716"
"8112",8112,"ILMN_1673654","FAXDC2","chromosome 5 open reading frame 4 (C5orf4), transcript variant 1, mRNA.","Chr5: 154.181189",6.766,"N/A","N/A","N/A",-0.204,146,0.01369,"--","--","5",154.181189,"-1","10826"
