"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign"
8780,"ILMN_1735578","GUCA2B","guanylate cyclase activator 2B (uroguanylin) (GUCA2B), mRNA.","Chr1: 42.393118",6.9,"N/A","N/A","N/A",-0.232,145,0.004899,"0.46200000000000002","0.20799999999999899",2981,"1",42.393118,"-1"
8781,"ILMN_1714717","TMEM34","transmembrane protein 34 (TMEM34), mRNA.","Chr4: 148.776053",6.941,"N/A","N/A","N/A",-0.232,145,0.0049,"--","-0.40400000000000003",55751,"4",148.776053,"-1"
8782,"ILMN_1698144","CFH","complement factor H (CFH), transcript variant 1, mRNA.","Chr1: 194.977747",6.897,"N/A","N/A","N/A",-0.232,145,0.004905,"--","0.39100000000000001",3075,"1",194.977747,"-1"
8783,"ILMN_1668336","C9ORF77","chromosome 9 open reading frame 77 (C9orf77), transcript variant 1, mRNA.","Chr9: 73.667218",6.827,"N/A","N/A","N/A",-0.232,145,0.004907,"--","--",51104,"9",73.667218,"-1"
8784,"ILMN_1782274","NYX","nyctalopin (NYX), mRNA.","ChrX: 41.219625",6.938,"N/A","N/A","N/A",-0.232,145,0.004907,"0.378","-0.373",60506,"X",41.219625,"-1"
8785,"ILMN_1725234","CYP19A1","cytochrome P450, family 19, subfamily A, polypeptide 1 (CYP19A1), transcript variant 2, mRNA.","Chr15: 49.403335",6.973,"N/A","N/A","N/A",-0.232,145,0.00491,"0.496","-0.21199999999999899",1588,"15",49.403335,"-1"
8786,"ILMN_1801152","PSRC1","proline/serine-rich coiled-coil 1 (PSRC1), transcript variant 4, mRNA.","Chr1: 109.625191",6.963,"N/A","N/A","N/A",0.232,145,0.004912,"0.28699999999999898","-1.4E-2",84722,"1",109.625191,"1"
8787,"ILMN_1795715","DPYD","dihydropyrimidine dehydrogenase (DPYD), mRNA.","ChrUn: 1.000000",7.209,"N/A","N/A","N/A",0.232,145,0.004912,"0.42899999999999899","0.67400000000000004",1806,"Un",1,"1"
8788,"ILMN_1751975","ALOX15B","arachidonate 15-lipoxygenase, type B (ALOX15B), transcript variant a, mRNA.","Chr17: 7.892979",6.899,"N/A","N/A","N/A",-0.232,145,0.004918,"0.43","--",247,"17",7.892979,"-1"
8789,"ILMN_1763728","OR6C68","olfactory receptor, family 6, subfamily C, member 68 (OR6C68), mRNA.","Chr12: 54.172983",6.906,"N/A","N/A","N/A",-0.232,145,0.004919,"--","--",403284,"12",54.172983,"-1"
8790,"ILMN_1741440","SLC35A1","solute carrier family 35 (CMP-sialic acid transporter), member A1 (SLC35A1), mRNA.","Chr6: 88.278523",10.022,"N/A","N/A","N/A",-0.232,145,0.00492,"--","0.36199999999999899",10559,"6",88.278523,"-1"
8791,"ILMN_1768795","RNF113B","ring finger protein 113B (RNF113B), mRNA.","ChrUn: 1.000000",6.984,"N/A","N/A","N/A",-0.232,145,0.004922,"--","--",140432,"Un",1,"-1"
8792,"ILMN_1719695","NFKBIZ","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta (NFKBIZ), transcript variant 2, mRNA.","Chr3: 103.062239",7.818,"N/A","N/A","N/A",-0.232,145,0.004928,"0.313","0.118999999999999",64332,"3",103.062239,"-1"
8793,"ILMN_1685445","NOTCH2NL","Notch homolog 2 (Drosophila) N-terminal like (NOTCH2NL), mRNA.","Chr1: 143.993641",6.91,"N/A","N/A","N/A",-0.232,145,0.004931,"--","--",388677,"1",143.993641,"-1"
8794,"ILMN_1745976","TRAF4","TNF receptor-associated factor 4 (TRAF4), mRNA.","ChrUn: 1.000000",6.999,"N/A","N/A","N/A",-0.232,145,0.004932,"--","0.32600000000000001",9618,"Un",1,"-1"
8795,"ILMN_1760361","DNASE2B","deoxyribonuclease II beta (DNASE2B), transcript variant 1, mRNA.","Chr1: 84.640232",6.862,"N/A","N/A","N/A",-0.232,145,0.004932,"0.38500000000000001","9.09999999999999E-2",58511,"1",84.640232,"-1"
8796,"ILMN_1744050","ASB7","ankyrin repeat and SOCS box-containing 7 (ASB7), transcript variant 1, mRNA.","Chr15: 98.987577",6.966,"N/A","N/A","N/A",-0.232,145,0.00494,"--","0.14000000000000001",140460,"15",98.987577,"-1"
8797,"ILMN_1690065","G3BP1","GTPase activating protein (SH3 domain) binding protein 1 (G3BP1), transcript variant 1, mRNA.","Chr5: 151.165024",13.852,"N/A","N/A","N/A",-0.232,145,0.004944,"0.34399999999999897","0.17299999999999899",10146,"5",151.165024,"-1"
8798,"ILMN_1712257","PPP2R3B","protein phosphatase 2 (formerly 2A), regulatory subunit B'', beta (PPP2R3B), transcript variant 2, mRNA.","ChrX: 0.219373",7.359,"N/A","N/A","N/A",0.232,145,0.004948,"--","--",28227,"X",0.219373,"1"
8799,"ILMN_1661519","KIAA0408","KIAA0408 (KIAA0408), mRNA.","Chr6: 127.803433",8,"N/A","N/A","N/A",-0.232,145,0.004952,"--","--",9729,"6",127.803433,"-1"
8800,"ILMN_1787330","OR8G2","olfactory receptor, family 8, subfamily G, member 2 (OR8G2), mRNA.","Chr11: 123.601192",6.945,"N/A","N/A","N/A",-0.232,145,0.004954,"--","--",26492,"11",123.601192,"-1"
8801,"ILMN_1751980","RLBP1","retinaldehyde binding protein 1 (RLBP1), mRNA.","Chr15: 87.554390",6.941,"N/A","N/A","N/A",-0.232,145,0.004955,"0.438","-0.29199999999999898",6017,"15",87.55439,"-1"
8802,"ILMN_1730867","AZU1","azurocidin 1 (cationic antimicrobial protein 37) (AZU1), mRNA.","Chr19: 0.781858",6.873,"N/A","N/A","N/A",-0.232,145,0.004958,"--","--",566,"19",0.781858,"-1"
8803,"ILMN_1781886","LOC441179","hypothetical gene supported by AK055887; AK125190 (LOC441179), mRNA.","Chr6: 0.784975",6.899,"N/A","N/A","N/A",-0.232,145,0.00496,"--","--",441179,"6",0.784975,"-1"
8804,"ILMN_1694823","PYDC1","PYD (pyrin domain) containing 1 (PYDC1), mRNA.","Chr16: 31.134930",6.992,"N/A","N/A","N/A",-0.232,145,0.004963,"--","--",260434,"16",31.13493,"-1"
8805,"ILMN_1688158","CYB5R4","cytochrome b5 reductase 4 (CYB5R4), mRNA.","Chr6: 84.721847",7.261,"N/A","N/A","N/A",0.232,145,0.004969,"0.48","-0.39600000000000002",51167,"6",84.721847,"1"
8806,"ILMN_1654228","PCDHGA3","protocadherin gamma subfamily A, 3 (PCDHGA3), transcript variant 2, mRNA.","Chr5: 140.706222",6.823,"N/A","N/A","N/A",-0.232,145,0.004971,"0.24099999999999899","0.27200000000000002",56112,"5",140.706222,"-1"
8807,"ILMN_1702684","MTRR","5-methyltetrahydrofolate-homocysteine methyltransferase reductase (MTRR), transcript variant 2, mRNA.","Chr5: 7.922222",6.85,"N/A","N/A","N/A",-0.232,145,0.004976,"0.493999999999999","-0.188",4552,"5",7.922222,"-1"
8808,"ILMN_1771266","WBSCR16","Williams-Beuren syndrome chromosome region 16 (WBSCR16), transcript variant 2, mRNA.","Chr7: 74.079413",6.982,"N/A","N/A","N/A",-0.232,145,0.004977,"--","0.42099999999999899",81554,"7",74.079413,"-1"
8809,"ILMN_1733157","THSD1","thrombospondin, type I, domain containing 1 (THSD1), transcript variant 1, mRNA.","Chr13: 51.849928",6.938,"N/A","N/A","N/A",0.232,145,0.00498,"--","1.2999999999999901E-2",55901,"13",51.849928,"1"
8810,"ILMN_1761112","PORCN","porcupine homolog (Drosophila) (PORCN), transcript variant B, mRNA.","ChrX: 48.264019",7.119,"N/A","N/A","N/A",-0.232,145,0.004985,"0.36399999999999899","-0.10199999999999899",64840,"X",48.264019,"-1"
8811,"ILMN_1726695","NACAL","nascent-polypeptide-associated complex alpha polypeptide-like (NACAL), mRNA.","Chr17: 57.022945",7.045,"N/A","N/A","N/A",-0.232,145,0.004987,"--","--",342538,"17",57.022945,"-1"
8812,"ILMN_1773848","C15ORF32","chromosome 15 open reading frame 32 (C15orf32), mRNA.","Chr15: 90.844877",7.005,"N/A","N/A","N/A",-0.232,145,0.00499,"--","--",145858,"15",90.844877,"-1"
8813,"ILMN_1768248","FOXP1","forkhead box P1 (FOXP1), transcript variant 2, mRNA.","Chr3: 71.330134",6.936,"N/A","N/A","N/A",-0.232,145,0.004992,"0.44700000000000001","-0.33100000000000002",27086,"3",71.330134,"-1"
8814,"ILMN_1680330","TACR1","tachykinin receptor 1 (TACR1), transcript variant long, mRNA.","Chr2: 75.130009",6.902,"N/A","N/A","N/A",-0.232,145,0.004995,"--","-0.16200000000000001",6869,"2",75.130009,"-1"
8815,"ILMN_1679299","IGSF1","immunoglobulin superfamily, member 1 (IGSF1), transcript variant 1, mRNA.","ChrX: 130.235329",8.678,"N/A","N/A","N/A",0.232,145,0.004995,"--","0.13500000000000001",3547,"X",130.235329,"1"
8816,"ILMN_1770421","BCAM","basal cell adhesion molecule (Lutheran blood group) (BCAM), transcript variant 1, mRNA.","Chr19: 50.014739",7.18,"N/A","N/A","N/A",-0.232,145,0.004995,"0.36199999999999899","0.317",4059,"19",50.014739,"-1"
8817,"ILMN_1757845","SPIRE1","spire homolog 1 (Drosophila) (SPIRE1), mRNA.","Chr18: 12.436588",13.672,"N/A","N/A","N/A",-0.232,145,0.004996,"--","-0.17499999999999899",56907,"18",12.436588,"-1"
8818,"ILMN_1719905","TLR10","toll-like receptor 10 (TLR10), transcript variant 2, mRNA.","Chr4: 38.451285",7.01,"N/A","N/A","N/A",0.232,145,0.004998,"--","--",81793,"4",38.451285,"1"
8819,"ILMN_1718448","MAGEB18","melanoma antigen family B, 18 (MAGEB18), mRNA.","ChrX: 26.068276",6.873,"N/A","N/A","N/A",-0.232,145,0.005,"0.25800000000000001","0.245",286514,"X",26.068276,"-1"
8820,"ILMN_1651654","XPO7","exportin 7 (XPO7), mRNA.","Chr8: 21.918740",6.937,"N/A","N/A","N/A",-0.232,145,0.005008,"--","-0.121",23039,"8",21.91874,"-1"
8821,"ILMN_1751816","MCTS1","malignant T cell amplified sequence 1 (MCTS1), mRNA.","ChrX: 119.628902",7.917,"N/A","N/A","N/A",-0.232,145,0.00501,"--","0.56699999999999895",28985,"X",119.628902,"-1"
8822,"ILMN_1657381","RASSF6","Ras association (RalGDS/AF-6) domain family 6 (RASSF6), transcript variant 1, mRNA.","Chr4: 74.704932",6.845,"N/A","N/A","N/A",-0.232,145,0.005011,"0.29699999999999899","0.28599999999999898",166824,"4",74.704932,"-1"
8823,"ILMN_1669419","LOC649728","similar to cell death-inducing DFFA-like effector a isoform 2 (LOC649728), mRNA.","ChrUn: 1.000000",6.988,"N/A","N/A","N/A",-0.232,145,0.005011,"--","--",649728,"Un",1,"-1"
8824,"ILMN_1796928","BPIL1","bactericidal/permeability-increasing protein-like 1 (BPIL1), mRNA.","Chr20: 31.074827",6.959,"N/A","N/A","N/A",-0.232,145,0.005017,"--","-0.58799999999999897",80341,"20",31.074827,"-1"
8825,"ILMN_1654571","FCHO1","FCH domain only 1 (FCHO1), mRNA.","Chr19: 17.759616",7.781,"N/A","N/A","N/A",0.232,145,0.005018,"0.18","-0.34799999999999898",23149,"19",17.759616,"1"
8826,"ILMN_1731433","ABP1","amiloride binding protein 1 (amine oxidase (copper-containing)) (ABP1), mRNA.","Chr7: 150.189216",6.973,"N/A","N/A","N/A",-0.232,145,0.005019,"--","1.4999999999999901E-2",26,"7",150.189216,"-1"
8827,"ILMN_1734951","GSCL","goosecoid-like (GSCL), mRNA.","Chr22: 17.516553",6.836,"N/A","N/A","N/A",-0.232,145,0.005021,"0.40200000000000002","0.35599999999999898",2928,"22",17.516553,"-1"
8828,"ILMN_1707959","VIPR1","vasoactive intestinal peptide receptor 1 (VIPR1), mRNA.","Chr3: 42.553905",7.152,"N/A","N/A","N/A",-0.232,145,0.005022,"--","0.14399999999999899",7433,"3",42.553905,"-1"
8829,"ILMN_1764885","C20ORF75","chromosome 20 open reading frame 75 (C20orf75), mRNA.","Chr20: 5.969516",6.9,"N/A","N/A","N/A",-0.232,145,0.005027,"0.42399999999999899","--",164312,"20",5.969516,"-1"
8830,"ILMN_1791171","MYEOV2","myeloma overexpressed 2 (MYEOV2), mRNA.","Chr2: 240.714867",7.03,"N/A","N/A","N/A",-0.232,145,0.005039,"--","0.29899999999999899",150678,"2",240.714867,"-1"
8831,"ILMN_1722016","LY6G5C","lymphocyte antigen 6 complex, locus G5C (LY6G5C), transcript variant 4, mRNA.","Chr6: 31.755916",6.959,"N/A","N/A","N/A",-0.232,145,0.00505,"--","8.5999999999999896E-2",80741,"6",31.755916,"-1"
8832,"ILMN_1682979","TBX10","T-box 10 (TBX10), mRNA.","Chr11: 67.155363",7.11,"N/A","N/A","N/A",-0.232,145,0.005056,"--","0.29699999999999899",347853,"11",67.155363,"-1"
8833,"ILMN_1796165","GLRX5","glutaredoxin 5 homolog (S. cerevisiae) (GLRX5), mRNA.","Chr14: 95.080536",14.569,"N/A","N/A","N/A",-0.232,145,0.00506,"0.35699999999999898","0.498",51218,"14",95.080536,"-1"
8834,"ILMN_1655167","ZNF502","zinc finger protein 502 (ZNF502), mRNA.","Chr3: 44.739872",6.937,"N/A","N/A","N/A",0.232,145,0.00506,"--","--",91392,"3",44.739872,"1"
8835,"ILMN_1737050","NSUN4","NOL1/NOP2/Sun domain family, member 4 (NSUN4), mRNA.","Chr1: 46.603056",8.274,"N/A","N/A","N/A",-0.232,145,0.005065,"0.23","0.39",387338,"1",46.603056,"-1"
8836,"ILMN_1683959","THRAP2","thyroid hormone receptor associated protein 2 (THRAP2), mRNA.","Chr12: 114.881070",7.062,"N/A","N/A","N/A",-0.232,145,0.005069,"0.22500000000000001","--",23389,"12",114.88107,"-1"
8837,"ILMN_1769757","C14ORF104","chromosome 14 open reading frame 104 (C14orf104), mRNA.","Chr14: 49.162048",7.403,"N/A","N/A","N/A",-0.232,145,0.00507,"0.252","-0.52600000000000002",55172,"14",49.162048,"-1"
8838,"ILMN_1761910","BDNF","brain-derived neurotrophic factor (BDNF), transcript variant 4, mRNA.","Chr11: 27.678401",7.239,"N/A","N/A","N/A",-0.232,145,0.005071,"0.438","0.16800000000000001",627,"11",27.678401,"-1"
8839,"ILMN_1687284","USP12","ubiquitin specific peptidase 12 (USP12), mRNA.","Chr13: 26.540766",7.062,"N/A","N/A","N/A",-0.232,145,0.005076,"--","4.8000000000000001E-2",219333,"13",26.540766,"-1"
8840,"ILMN_1782761","ARHGAP20","Rho GTPase activating protein 20 (ARHGAP20), mRNA.","Chr11: 109.953474",7.374,"N/A","N/A","N/A",-0.232,145,0.005078,"0.27100000000000002","-0.36799999999999899",57569,"11",109.953474,"-1"
8841,"ILMN_1704702","MCM7","MCM7 minichromosome maintenance deficient 7 (S. cerevisiae) (MCM7), transcript variant 1, mRNA.","Chr7: 99.536872",6.777,"N/A","N/A","N/A",0.231,145,0.005087,"0.35599999999999898","-0.42699999999999899",4176,"7",99.536872,"1"
8842,"ILMN_1702211","TGIF1","TGFB-induced factor homeobox 1 (TGIF1), transcript variant 4, mRNA.","Chr18: 3.440265",6.87,"N/A","N/A","N/A",-0.231,145,0.005087,"--","-0.188",7050,"18",3.440265,"-1"
8843,"ILMN_1709348","ALDH1A1","aldehyde dehydrogenase 1 family, member A1 (ALDH1A1), mRNA.","Chr9: 74.710736",10.32,"N/A","N/A","N/A",0.231,145,0.005088,"0.47799999999999898","0.22900000000000001",216,"9",74.710736,"1"
8844,"ILMN_1680082","RANBP3","RAN binding protein 3 (RANBP3), transcript variant RANBP3-c, mRNA.","Chr19: 5.872126",6.9,"N/A","N/A","N/A",-0.231,145,0.005089,"0.121","-0.44400000000000001",8498,"19",5.872126,"-1"
8845,"ILMN_1669174","IL4","interleukin 4 (IL4), transcript variant 2, mRNA.","Chr5: 132.043401",6.842,"N/A","N/A","N/A",-0.231,145,0.005089,"0.29799999999999899","-0.11",3565,"5",132.043401,"-1"
8846,"ILMN_1801632","KRT5","keratin 5 (epidermolysis bullosa simplex, Dowling-Meara/Kobner/Weber-Cockayne types) (KRT5), mRNA.","ChrUn: 1.000000",6.896,"N/A","N/A","N/A",-0.231,145,0.005092,"0.33800000000000002","-0.20200000000000001",3852,"Un",1,"-1"
8847,"ILMN_1763916","ACVR1B","activin A receptor, type IB (ACVR1B), transcript variant 3, mRNA.","Chr12: 50.667116",6.927,"N/A","N/A","N/A",-0.231,145,0.005092,"0.35499999999999898","-0.17",91,"12",50.667116,"-1"
8848,"ILMN_1675721","UBE2R2","ubiquitin-conjugating enzyme E2R 2 (UBE2R2), mRNA.","Chr9: 33.910059",7.199,"N/A","N/A","N/A",-0.231,145,0.005092,"--","0.56499999999999895",54926,"9",33.910059,"-1"
8849,"ILMN_1684346","TNFAIP8L1","tumor necrosis factor, alpha-induced protein 8-like 1 (TNFAIP8L1), mRNA.","Chr19: 4.604837",7.402,"N/A","N/A","N/A",-0.231,145,0.005093,"--","0.314",126282,"19",4.604837,"-1"
8850,"ILMN_1727753","CR2","complement component (3d/Epstein Barr virus) receptor 2 (CR2), transcript variant 1, mRNA.","Chr1: 205.713515",6.863,"N/A","N/A","N/A",-0.231,145,0.0051,"0.35199999999999898","-7.9000000000000001E-2",1380,"1",205.713515,"-1"
8851,"ILMN_1778277","HTR3E","5-hydroxytryptamine (serotonin) receptor 3, family member E (HTR3E), mRNA.","Chr3: 185.307229",6.852,"N/A","N/A","N/A",-0.231,145,0.005103,"--","--",285242,"3",185.307229,"-1"
8852,"ILMN_1709091","OXGR1","oxoglutarate (alpha-ketoglutarate) receptor 1 (OXGR1), mRNA.","Chr13: 96.436575",6.831,"N/A","N/A","N/A",0.231,145,0.005108,"0.439","0.19400000000000001",27199,"13",96.436575,"1"
8853,"ILMN_1754969","LMCD1","LIM and cysteine-rich domains 1 (LMCD1), mRNA.","Chr3: 8.584584",8.232,"N/A","N/A","N/A",0.231,145,0.005132,"0.372","9.09999999999999E-2",29995,"3",8.584584,"1"
8854,"ILMN_1659063","OR51G1","olfactory receptor, family 51, subfamily G, member 1 (OR51G1), mRNA.","Chr11: 4.901331",6.961,"N/A","N/A","N/A",-0.231,145,0.005134,"--","--",79324,"11",4.901331,"-1"
8855,"ILMN_1679041","SLC3A2","solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2 (SLC3A2), transcript variant 6, mRNA.","Chr11: 62.405013",7.555,"N/A","N/A","N/A",0.231,145,0.005136,"--","-2.5000000000000001E-2",6520,"11",62.405013,"1"
8856,"ILMN_1759488","DUSP10","dual specificity phosphatase 10 (DUSP10), transcript variant 2, mRNA.","Chr1: 219.976810",6.892,"N/A","N/A","N/A",-0.231,145,0.005136,"0.45400000000000001","-0.106",11221,"1",219.97681,"-1"
8857,"ILMN_1740200","USP18","ubiquitin specific peptidase 18 (USP18), mRNA.","Chr22: 17.039910",7.011,"N/A","N/A","N/A",-0.231,145,0.005136,"--","0.16300000000000001",11274,"22",17.03991,"-1"
8858,"ILMN_1706615","SLC22A7","solute carrier family 22 (organic anion transporter), member 7 (SLC22A7), transcript variant 2, mRNA.","Chr6: 43.375054",6.941,"N/A","N/A","N/A",-0.231,145,0.005137,"--","0.504",10864,"6",43.375054,"-1"
8859,"ILMN_1787794","BMF","Bcl2 modifying factor (BMF), transcript variant 2, mRNA.","Chr15: 38.185853",6.915,"N/A","N/A","N/A",-0.231,145,0.005139,"0.434","8.6999999999999897E-2",90427,"15",38.185853,"-1"
8860,"ILMN_1730986","MALT1","mucosa associated lymphoid tissue lymphoma translocation gene 1 (MALT1), transcript variant 2, mRNA.","Chr18: 54.568095",7.231,"N/A","N/A","N/A",-0.231,145,0.005142,"0.33500000000000002","-0.27700000000000002",10892,"18",54.568095,"-1"
8861,"ILMN_1763455","VSTM1","V-set and transmembrane domain containing 1 (VSTM1), mRNA.","Chr19: 59.236109",6.929,"N/A","N/A","N/A",-0.231,145,0.005148,"--","--",284415,"19",59.236109,"-1"
8862,"ILMN_1702164","FLJ46358","FLJ46358 protein (FLJ46358), mRNA.","Chr13: 23.379760",6.894,"N/A","N/A","N/A",-0.231,145,0.005148,"--","--",400110,"13",23.37976,"-1"
8863,"ILMN_1716832","ACSF3","hypothetical protein LOC197322 (LOC197322), mRNA.","Chr16: 87.749528",6.951,"N/A","N/A","N/A",-0.231,145,0.005151,"--","--",197322,"16",87.749528,"-1"
8864,"ILMN_1739222","ETV5","ets variant gene 5 (ets-related molecule) (ETV5), mRNA.","Chr3: 187.247011",9.973,"N/A","N/A","N/A",-0.231,145,0.005153,"0.42299999999999899","-5.7000000000000002E-2",2119,"3",187.247011,"-1"
8865,"ILMN_1699574","NRP1","neuropilin 1 (NRP1), transcript variant 1, mRNA.","Chr10: 33.507127",7.594,"N/A","N/A","N/A",-0.231,145,0.005154,"0.30499999999999899","0.58699999999999897",8829,"10",33.507127,"-1"
8866,"ILMN_1687986","SLC6A20","solute carrier family 6 (proline IMINO transporter), member 20 (SLC6A20), transcript variant 1, mRNA.","Chr3: 45.789041",7.03,"N/A","N/A","N/A",-0.231,145,0.005154,"--","0.28699999999999898",54716,"3",45.789041,"-1"
8867,"ILMN_1779616","SUCLG1","succinate-CoA ligase, GDP-forming, alpha subunit (SUCLG1), mRNA.","ChrUn: 1.000000",11.849,"N/A","N/A","N/A",0.231,145,0.005155,"--","0.44900000000000001",8802,"Un",1,"1"
8868,"ILMN_1693438","FBXL12","F-box and leucine-rich repeat protein 12 (FBXL12), mRNA.","Chr19: 9.782152",7.298,"N/A","N/A","N/A",0.231,145,0.005156,"--","-0.27700000000000002",54850,"19",9.782152,"1"
8869,"ILMN_1661958","MANBAL","mannosidase, beta A, lysosomal-like (MANBAL), transcript variant 1, mRNA.","Chr20: 35.360644",6.883,"N/A","N/A","N/A",-0.231,145,0.005158,"--","0.249",63905,"20",35.360644,"-1"
8870,"ILMN_1794156","DYRK1A","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A (DYRK1A), transcript variant 2, mRNA.","ChrUn: 1.000000",6.881,"N/A","N/A","N/A",-0.231,145,0.005159,"0.56499999999999895","-0.05",1859,"Un",1,"-1"
8871,"ILMN_1800611","CEP72","centrosomal protein 72kDa (CEP72), mRNA.","ChrUn: 1.000000",6.997,"N/A","N/A","N/A",0.231,145,0.005161,"0.187","-0.58699999999999897",55722,"Un",1,"1"
8872,"ILMN_1801891","CXORF43","chromosome X open reading frame 43 (CXorf43), mRNA.","ChrX: 83.462891",7.017,"N/A","N/A","N/A",-0.231,145,0.005163,"--","--",139324,"X",83.462891,"-1"
8873,"ILMN_1813139","ANKDD1A","ankyrin repeat and death domain containing 1A (ANKDD1A), mRNA.","ChrUn: 1.000000",9.895,"N/A","N/A","N/A",-0.231,145,0.005165,"--","0.42",348094,"Un",1,"-1"
8874,"ILMN_1683575","TMLHE","trimethyllysine hydroxylase, epsilon (TMLHE), mRNA.","ChrX: 154.428091",7.052,"N/A","N/A","N/A",0.231,145,0.005171,"--","0.27",55217,"X",154.428091,"1"
8875,"ILMN_1677636","COMP","cartilage oligomeric matrix protein (COMP), mRNA.","Chr19: 18.754711",6.932,"N/A","N/A","N/A",-0.231,145,0.005171,"0.40600000000000003","-0.441",1311,"19",18.754711,"-1"
8876,"ILMN_1810942","CYP3A5","cytochrome P450, family 3, subfamily A, polypeptide 5 (CYP3A5), mRNA.","Chr7: 99.083790",6.929,"N/A","N/A","N/A",-0.231,145,0.005172,"--","--",1577,"7",99.08379,"-1"
8877,"ILMN_1757184","HOXC4","homeobox C4 (HOXC4), transcript variant 1, mRNA.","Chr12: 52.733222",6.854,"N/A","N/A","N/A",-0.231,145,0.005173,"0.25900000000000001","2.4E-2",3221,"12",52.733222,"-1"
8878,"ILMN_1798053","FLJ44060","FLJ44060 protein (FLJ44060), mRNA.","Chr7: 55.829657",6.925,"N/A","N/A","N/A",-0.231,145,0.005176,"0.33400000000000002","--",346288,"7",55.829657,"-1"
8879,"ILMN_1682864","SPSB3","splA/ryanodine receptor domain and SOCS box containing 3 (SPSB3), mRNA.","Chr16: 1.766791",10.961,"N/A","N/A","N/A",0.231,145,0.005178,"--","-0.44",90864,"16",1.766791,"1"
8880,"ILMN_1775211","ERO1LB","ERO1-like beta (S. cerevisiae) (ERO1LB), mRNA.","Chr1: 234.447705",6.933,"N/A","N/A","N/A",0.231,145,0.00518,"0.34799999999999898","-0.24299999999999899",56605,"1",234.447705,"1"
8881,"ILMN_1737751","BOLL","bol, boule-like (Drosophila) (BOLL), transcript variant 2, mRNA.","Chr2: 198.300294",7.045,"N/A","N/A","N/A",-0.231,145,0.005181,"0.28199999999999897","-0.54500000000000004",66037,"2",198.300294,"-1"
8882,"ILMN_1746053","BCL6","B-cell CLL/lymphoma 6 (zinc finger protein 51) (BCL6), transcript variant 2, mRNA.","Chr3: 188.936647",6.852,"N/A","N/A","N/A",0.231,145,0.005183,"0.32900000000000001","0.23100000000000001",604,"3",188.936647,"1"
8883,"ILMN_1775058","CSNK1A1","casein kinase 1, alpha 1 (CSNK1A1), transcript variant 1, mRNA.","Chr5: 148.877571",7.226,"N/A","N/A","N/A",0.231,145,0.005187,"0.34399999999999897","0.214",1452,"5",148.877571,"1"
8884,"ILMN_1742541","ZNF518","zinc finger protein 518 (ZNF518), mRNA.","ChrUn: 1.000000",7.58,"N/A","N/A","N/A",0.231,145,0.005195,"--","--",9849,"Un",1,"1"
8885,"ILMN_1671642","CSNK1A1L","casein kinase 1, alpha 1-like (CSNK1A1L), mRNA.","Chr13: 36.576182",6.998,"N/A","N/A","N/A",-0.231,145,0.005195,"--","--",122011,"13",36.576182,"-1"
8886,"ILMN_1706390","UGT1A6","UDP glucuronosyltransferase 1 family, polypeptide A6 (UGT1A6), transcript variant 1, mRNA.","Chr2: 234.267183",6.912,"N/A","N/A","N/A",-0.231,145,0.005208,"--","--",54578,"2",234.267183,"-1"
8887,"ILMN_1747580","NF2","neurofibromin 2 (bilateral acoustic neuroma) (NF2), transcript variant 12, mRNA.","Chr22: 28.409505",7.068,"N/A","N/A","N/A",-0.231,145,0.005209,"0.39200000000000002","-0.113",4771,"22",28.409505,"-1"
8888,"ILMN_1744441","CREB5","cAMP responsive element binding protein 5 (CREB5), transcript variant 3, mRNA.","Chr7: 28.305533",6.81,"N/A","N/A","N/A",-0.231,145,0.005211,"0.255","0.122",9586,"7",28.305533,"-1"
8889,"ILMN_1687661","MAP2K3","mitogen-activated protein kinase kinase 3 (MAP2K3), transcript variant C, mRNA.","Chr17: 21.142195",6.877,"N/A","N/A","N/A",-0.231,145,0.005215,"0.442","0.17299999999999899",5606,"17",21.142195,"-1"
8890,"ILMN_1681168","KLF14","Kruppel-like factor 14 (KLF14), mRNA.","Chr7: 130.068156",6.838,"N/A","N/A","N/A",-0.231,145,0.005219,"0.34799999999999898","--",136259,"7",130.068156,"-1"
8891,"ILMN_1744383","KRTAP5-4","keratin associated protein 5-4 (KRTAP5-4), mRNA.","Chr11: 1.000000",6.909,"N/A","N/A","N/A",-0.231,145,0.00522,"--","0.26600000000000001",387267,"11",1,"-1"
8892,"ILMN_1679979","PLK3","polo-like kinase 3 (Drosophila) (PLK3), mRNA.","Chr1: 45.044047",7.095,"N/A","N/A","N/A",-0.231,145,0.005221,"0.41","0.45400000000000001",1263,"1",45.044047,"-1"
8893,"ILMN_1749429","ZCCHC5","zinc finger, CCHC domain containing 5 (ZCCHC5), mRNA.","ChrX: 77.798420",6.89,"N/A","N/A","N/A",-0.231,145,0.005223,"--","0.22",203430,"X",77.79842,"-1"
8894,"ILMN_1700417","SLC22A14","solute carrier family 22 (organic cation transporter), member 14 (SLC22A14), mRNA.","Chr3: 38.334770",6.918,"N/A","N/A","N/A",-0.231,145,0.005225,"--","-0.53900000000000003",9389,"3",38.33477,"-1"
