"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign","symbol_change","orig.symbol","new.symbol"
518,"ILMN_1785646","PMP22","peripheral myelin protein 22 (PMP22), transcript variant 3, mRNA.","Chr17: 15.073969",11.968,"N/A","N/A","N/A",0.437,146,0.00000003455,"0.35699999999999199","0.14199999999999199",5376,"17","15.073969",1,FALSE,"PMP22","PMP22"
519,"ILMN_1715003","SLC5A11","solute carrier family 5 (sodium/glucose cotransporter), member 11 (SLC5A11), mRNA.","Chr16: 24.830313",7.849,"N/A","N/A","N/A",0.437,146,0.00000003465,"--","0.255",115584,"16","24.830313",1,FALSE,"SLC5A11","SLC5A11"
520,"ILMN_1734353","GPX4","glutathione peroxidase 4 (phospholipid hydroperoxidase) (GPX4), transcript variant 3, mRNA.","Chr19: 1.056776",13.326,"N/A","N/A","N/A",0.437,146,0.00000003514,"0.48499999999999199","0.36099999999999199",2879,"19","1.05677599999998",1,FALSE,"GPX4","GPX4"
521,"ILMN_1797557","PLEKHA6","pleckstrin homology domain containing, family A member 6 (PLEKHA6), mRNA.","Chr1: 202.454717",11.001,"N/A","N/A","N/A",-0.437,146,0.00000003568,"--","0.363999999999994",22874,"1","202.454716999998",-1,FALSE,"PLEKHA6","PLEKHA6"
523,"ILMN_1736939","UGCG","UDP-glucose ceramide glucosyltransferase (UGCG), mRNA.","Chr9: 113.735032",9.637,"N/A","N/A","N/A",-0.437,146,0.00000003602,"--","-0.144999999999993",7357,"9","113.735032",-1,FALSE,"UGCG","UGCG"
526,"ILMN_1737981","FSTL5","follistatin-like 5 (FSTL5), mRNA.","Chr4: 162.524545",14.349,"N/A","N/A","N/A",-0.436,146,0.00000003638,"0.33800000000000002","-0.17100000000000001",56884,"4","162.524544999998",-1,FALSE,"FSTL5","FSTL5"
527,"ILMN_1717099","DSCR3","Down syndrome critical region gene 3 (DSCR3), mRNA.","Chr21: 37.517966",8.347,"N/A","N/A","N/A",0.436,146,0.00000003666,"0.32200000000000001","0.48599999999999199",10311,"21","37.517966000000001",1,FALSE,"DSCR3","DSCR3"
528,"ILMN_1809379","POLG","polymerase (DNA directed), gamma (POLG), mRNA.","Chr15: 87.660606",11.397,"N/A","N/A","N/A",-0.436,146,0.00000003696,"0.52700000000000002","-0.312",5428,"15","87.660606000000001",-1,FALSE,"POLG","POLG"
530,"ILMN_1679747","ZNF521","zinc finger protein 521 (ZNF521), mRNA.","Chr18: 20.896486",14.823,"N/A","N/A","N/A",-0.436,146,0.0000000372,"--","--",25925,"18","20.8964859999999",-1,FALSE,"ZNF521","ZNF521"
531,"ILMN_1793118","TAX1BP1","Tax1 (human T-cell leukemia virus type I) binding protein 1 (TAX1BP1), transcript variant 1, mRNA.","ChrUn: 1.000000",12.132,"N/A","N/A","N/A",0.436,146,0.00000003762,"--","-0.184",8887,"7","27.739331",1,FALSE,"TAX1BP1","TAX1BP1"
533,"ILMN_1792669","HLCS","holocarboxylase synthetase (biotin-(proprionyl-Coenzyme A-carboxylase (ATP-hydrolysing)) ligase) (HLCS), mRNA.","Chr21: 37.045612",7.255,"N/A","N/A","N/A",0.436,146,0.00000003913,"0.27400000000000002","0.29899999999999199",3141,"21","37.0456119999997",1,FALSE,"HLCS","HLCS"
535,"ILMN_1714848","ZNF354A","zinc finger protein 354A (ZNF354A), mRNA.","Chr5: 178.071321",7.112,"N/A","N/A","N/A",-0.435,146,0.0000000395,"--","--",6940,"5","178.07132100000001",-1,FALSE,"ZNF354A","ZNF354A"
537,"ILMN_1716272","KBTBD8","kelch repeat and BTB (POZ) domain containing 8 (KBTBD8), mRNA.","Chr3: 67.144173",7.607,"N/A","N/A","N/A",-0.435,146,0.00000004064,"--","-0.65300000000000002",84541,"3","67.144172999999498",-1,FALSE,"KBTBD8","KBTBD8"
538,"ILMN_1668247","LTC4S","leukotriene C4 synthase (LTC4S), mRNA.","Chr5: 179.153688",6.922,"N/A","N/A","N/A",0.435,146,0.00000004125,"0.362999999999992","0.371",4056,"5","179.153687999998",1,FALSE,"LTC4S","LTC4S"
539,"ILMN_1749848","SLC35F1","solute carrier family 35, member F1 (SLC35F1), mRNA.","Chr6: 118.745074",8.388,"N/A","N/A","N/A",0.435,146,0.00000004188,"--","8.9999999999999906E-3",222553,"6","118.745074",1,FALSE,"SLC35F1","SLC35F1"
542,"ILMN_1739814","ZNF547","zinc finger protein 547 (ZNF547), mRNA.","Chr19: 62.582362",6.919,"N/A","N/A","N/A",-0.434,146,0.00000004306,"--","--",284306,"19","62.582362000000003",-1,FALSE,"ZNF547","ZNF547"
543,"ILMN_1747384","CCS","copper chaperone for superoxide dismutase (CCS), mRNA.","Chr11: 66.117282",7.554,"N/A","N/A","N/A",0.434,146,0.00000004311,"0.42299999999999199","0.490999999999996",9973,"11","66.117282000000003",1,FALSE,"CCS","CCS"
545,"ILMN_1674260","TRIM13","tripartite motif-containing 13 (TRIM13), transcript variant 2, mRNA.","Chr13: 49.490504",9.199,"N/A","N/A","N/A",-0.434,146,0.00000004397,"--","0.39200000000000002",10206,"13","49.490504000000001",-1,FALSE,"TRIM13","TRIM13"
546,"ILMN_1808047","PHC2","polyhomeotic homolog 2 (Drosophila) (PHC2), transcript variant 2, mRNA.","ChrUn: 1.000000",7.982,"N/A","N/A","N/A",0.434,146,0.0000000452,"0.301999999999994","6.3E-2",1912,"1","33.3236229999996",1,FALSE,"PHC2","PHC2"
547,"ILMN_1690282","CRADD","CASP2 and RIPK1 domain containing adaptor with death domain (CRADD), mRNA.","Chr12: 92.768196",8.432,"N/A","N/A","N/A",0.434,146,0.0000000453,"0.373","0.17199999999999199",8738,"12","92.768196000000003",1,FALSE,"CRADD","CRADD"
549,"ILMN_1743352","TBCC","tubulin folding cofactor C (TBCC), mRNA.","ChrUn: 1.000000",7.849,"N/A","N/A","N/A",0.434,146,0.00000004592,"--","1.7999999999999901E-2",6903,"6","42.744481",1,FALSE,"TBCC","TBCC"
550,"ILMN_1678619","DAK","dihydroxyacetone kinase 2 homolog (S. cerevisiae) (DAK), mRNA.","Chr11: 60.870653",6.974,"N/A","N/A","N/A",0.433,146,0.00000004642,"--","0.25700000000000001",26007,"11","60.8706529999995",1,FALSE,"DAK","DAK"
551,"ILMN_1709681","GABRB3","gamma-aminobutyric acid (GABA) A receptor, beta 3 (GABRB3), transcript variant 2, mRNA.","Chr15: 24.342698",10.329,"N/A","N/A","N/A",-0.433,146,0.00000004692,"0.54500000000000004","7.0999999999999702E-2",2562,"15","24.3426979999998",-1,FALSE,"GABRB3","GABRB3"
552,"ILMN_1799535","GJB1","gap junction protein, beta 1, 32kDa (GJB1), mRNA.","ChrX: 70.361613",7.056,"N/A","N/A","N/A",0.433,146,0.00000004748,"0.314","0.51300000000000001",2705,"X","70.361613000000006",1,FALSE,"GJB1","GJB1"
553,"ILMN_1676221","BTF3","basic transcription factor 3 (BTF3), transcript variant 2, mRNA.","Chr5: 72.830112",8.617,"N/A","N/A","N/A",0.433,146,0.00000004765,"0.28399999999999198","-0.44800000000000001",689,"5","72.830112",1,FALSE,"BTF3","BTF3"
554,"ILMN_1652040","KCTD2","potassium channel tetramerisation domain containing 2 (KCTD2), mRNA.","Chr17: 70.573361",13.19,"N/A","N/A","N/A",-0.433,146,0.00000004792,"--","0.27100000000000002",23510,"17","70.573361000000006",-1,FALSE,"KCTD2","KCTD2"
556,"ILMN_1742382","RIMS3","regulating synaptic membrane exocytosis 3 (RIMS3), mRNA.","Chr1: 40.859066",14.303,"N/A","N/A","N/A",-0.433,146,0.00000004873,"0.238999999999994","-0.26900000000000002",9783,"1","40.8590659999998",-1,FALSE,"RIMS3","RIMS3"
557,"ILMN_1662021","ZNF326","zinc finger protein 326 (ZNF326), transcript variant 3, mRNA.","Chr1: 90.233389",7.17,"N/A","N/A","N/A",0.433,146,0.00000004923,"--","--",284695,"1","90.233389000000003",1,FALSE,"ZNF326","ZNF326"
558,"ILMN_1717905","WDR42A","WD repeat domain 42A (WDR42A), mRNA.","Chr1: 158.452194",12.112,"N/A","N/A","N/A",-0.432,146,0.00000005127,"--","0.159",50717,"1","158.452193999999",-1,FALSE,"WDR42A","WDR42A"
560,"ILMN_1790549","TSPAN3","tetraspanin 3 (TSPAN3), transcript variant 2, mRNA.","Chr15: 75.125777",13.212,"N/A","N/A","N/A",0.432,146,0.00000005156,"--","3.4000000000000002E-2",10099,"15","75.1257769999999",1,FALSE,"TSPAN3","TSPAN3"
561,"ILMN_1657862","AHCY","S-adenosylhomocysteine hydrolase (AHCY), mRNA.","Chr20: 32.332113",9.144,"N/A","N/A","N/A",0.432,146,0.00000005192,"0.491999999999997","0.6",191,"20","32.332113",1,FALSE,"AHCY","AHCY"
562,"ILMN_1657591","SCN3A","sodium channel, voltage-gated, type III, alpha subunit (SCN3A), transcript variant 2, mRNA.","ChrUn: 1.000000",6.874,"N/A","N/A","N/A",-0.432,146,0.00000005198,"0.34200000000000003","-0.13200000000000001",6328,"2","165.08752200000001",-1,FALSE,"SCN3A","SCN3A"
567,"ILMN_1763524","LZTS2","leucine zipper, putative tumor suppressor 2 (LZTS2), mRNA.","Chr10: 102.757253",7.571,"N/A","N/A","N/A",0.431,146,0.00000005616,"0.33900000000000002","8.4000000000000005E-2",84445,"10","102.75725300000001",1,FALSE,"LZTS2","LZTS2"
568,"ILMN_1814924","FAM55C","family with sequence similarity 55, member C (FAM55C), mRNA.","Chr3: 103.024820",7.638,"N/A","N/A","N/A",0.431,146,0.00000005639,"--","--",91775,"3","103.02482000000001",1,FALSE,"FAM55C","FAM55C"
571,"ILMN_1792597","CRYGS","crystallin, gamma S (CRYGS), mRNA.","Chr3: 187.739270",8.939,"N/A","N/A","N/A",-0.431,146,0.00000005685,"0.312","-0.143999999999992",1427,"3","187.73927",-1,FALSE,"CRYGS","CRYGS"
573,"ILMN_1738718","CYB561D2","cytochrome b-561 domain containing 2 (CYB561D2), mRNA.","Chr3: 50.366270",7.222,"N/A","N/A","N/A",0.431,146,0.00000005736,"0.33700000000000002","0.206999999999993",11068,"3","50.36627",1,FALSE,"CYB561D2","CYB561D2"
577,"ILMN_1654262","ZMAT3","zinc finger, matrin type 3 (ZMAT3), transcript variant 2, mRNA.","Chr3: 180.224833",10.668,"N/A","N/A","N/A",0.43,146,0.00000005928,"--","--",64393,"3","180.224832999998",1,FALSE,"ZMAT3","ZMAT3"
578,"ILMN_1781999","ABCF2","ATP-binding cassette, sub-family F (GCN20), member 2 (ABCF2), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.","Chr7: 150.542112",7.852,"N/A","N/A","N/A",0.43,146,0.00000005942,"0.27300000000000002","-0.55200000000000005",10061,"7","150.542112",1,FALSE,"ABCF2","ABCF2"
579,"ILMN_1666761","PPP2R5E","protein phosphatase 2, regulatory subunit B', epsilon isoform (PPP2R5E), mRNA.","Chr14: 62.911363",11.452,"N/A","N/A","N/A",-0.43,146,0.00000006005,"0.20399999999999199","-0.315",5529,"14","62.911363000000001",-1,FALSE,"PPP2R5E","PPP2R5E"
580,"ILMN_1745134","TMEM16D","transmembrane protein 16D (TMEM16D), mRNA.","Chr12: 100.045913",7.377,"N/A","N/A","N/A",0.43,146,0.00000006154,"--","-0.27200000000000002",121601,"12","100.045913",1,FALSE,"TMEM16D","TMEM16D"
582,"ILMN_1683959","THRAP2","thyroid hormone receptor associated protein 2 (THRAP2), mRNA.","Chr12: 114.881070",7.299,"N/A","N/A","N/A",-0.43,146,0.00000006174,"0.22500000000000001","--",23389,"12","114.881069999999",-1,FALSE,"THRAP2","THRAP2"
